episode,steps,return,success,target,start_bin,delivered_bin,designer_bonus,intervention_kind,interventions_total,wallclock_s,global_step
421,1,-0.195,0,A,22,23,0.0,stuck,211,2922.5,67774
422,300,-59.523,0,A,23,23,0.0,,211,2935.4,68074
423,1,-0.204,0,A,23,14,0.0,stuck,212,2935.5,68075
424,300,-46.2,0,A,14,14,0.0,,212,2948.5,68375
425,1,-0.161,0,A,14,6,0.0,stuck,213,2948.5,68376
426,300,-69.956,0,A,6,6,0.0,,213,2961.6,68676
427,1,-0.191,0,A,6,14,0.0,stuck,214,2961.6,68677
428,300,-50.257,0,A,14,14,0.0,,214,2974.6,68977
429,1,-0.179,0,A,14,14,0.0,stuck,215,2974.7,68978
430,300,-49.81,0,A,14,14,0.0,,215,2988.0,69278
431,1,-0.17,0,A,14,14,0.0,stuck,216,2988.1,69279
432,300,-47.902,0,A,14,14,0.0,,216,3001.1,69579
433,1,-0.162,0,A,14,13,0.0,stuck,217,3001.1,69580
434,300,-45.16,0,A,13,13,0.0,,217,3013.9,69880
435,1,-0.156,0,A,13,22,0.0,stuck,218,3013.9,69881
436,300,-49.28,0,A,22,22,0.0,,218,3026.8,70181
437,1,-0.183,0,A,22,14,0.0,stuck,219,3026.8,70182
438,300,-51.396,0,A,14,14,0.0,,219,3040.1,70482
439,1,-0.182,0,A,14,30,0.0,stuck,220,3040.2,70483
440,300,-53.538,0,A,30,30,0.0,,220,3053.4,70783
441,1,-0.199,0,A,30,6,0.0,stuck,221,3053.4,70784
442,300,-54.215,0,A,6,6,0.0,,221,3066.4,71084
443,1,-0.179,0,A,6,15,0.0,stuck,222,3066.5,71085
444,300,-57.299,0,A,15,15,0.0,,222,3079.3,71385
445,1,-0.203,0,A,15,22,0.0,stuck,223,3079.4,71386
446,300,-45.931,0,A,22,22,0.0,,223,3092.5,71686
447,1,-0.162,0,A,22,22,0.0,stuck,224,3092.5,71687
448,300,-53.0,0,A,22,22,0.0,,224,3105.8,71987
449,1,-0.198,0,A,22,15,0.0,stuck,225,3105.8,71988
450,300,-56.598,0,A,15,15,0.0,,225,3118.8,72288
451,1,-0.206,0,A,15,22,0.0,stuck,226,3118.9,72289
452,300,-45.826,0,A,22,22,0.0,,226,3131.6,72589
453,1,-0.169,0,A,22,14,0.0,stuck,227,3131.6,72590
454,300,-52.974,0,A,14,14,0.0,,227,3144.6,72890
455,1,-0.162,0,A,14,22,0.0,stuck,228,3144.6,72891
456,300,-46.175,0,A,22,22,0.0,,228,3157.6,73191
457,1,-0.162,0,A,22,14,0.0,stuck,229,3157.6,73192
458,300,-58.514,0,A,14,14,0.0,,229,3171.1,73492
459,1,-0.198,0,A,14,23,0.0,stuck,230,3171.2,73493
460,300,-70.163,0,A,23,23,0.0,,230,3184.3,73793
461,1,-0.22,0,A,23,14,0.0,stuck,231,3184.4,73794
462,300,-50.63,0,A,14,14,0.0,,231,3197.8,74094
463,1,-0.177,0,A,14,14,0.0,stuck,232,3197.8,74095
464,300,-46.72,0,A,14,14,0.0,,232,3210.8,74395
465,1,-0.163,0,A,14,22,0.0,stuck,233,3210.9,74396
466,300,-51.278,0,A,22,22,0.0,,233,3223.8,74696
467,1,-0.199,0,A,22,14,0.0,stuck,234,3223.8,74697
468,300,-54.407,0,A,14,14,0.0,,234,3236.7,74997
469,1,-0.199,0,A,14,23,0.0,stuck,235,3236.7,74998
470,300,-52.082,0,A,23,23,0.0,,235,3303.3,75298
471,1,-0.202,0,A,23,22,0.0,stuck,236,3303.4,75299
472,300,-64.922,0,A,22,22,0.0,,236,3316.0,75599
473,1,-0.198,0,A,22,14,0.0,stuck,237,3316.0,75600
474,300,-48.175,0,A,14,14,0.0,,237,3328.8,75900
475,1,-0.189,0,A,14,22,0.0,stuck,238,3328.9,75901
476,300,-45.169,0,A,22,22,0.0,,238,3341.6,76201
477,1,-0.163,0,A,22,22,0.0,stuck,239,3341.7,76202
478,300,-56.568,0,A,22,22,0.0,,239,3354.4,76502
479,1,-0.185,0,A,22,14,0.0,stuck,240,3354.4,76503
480,300,-48.954,0,A,14,14,0.0,,240,3367.5,76803
481,1,-0.168,0,A,14,22,0.0,stuck,241,3367.5,76804
482,300,-51.436,0,A,22,22,0.0,,241,3380.4,77104
483,1,-0.172,0,A,22,14,0.0,stuck,242,3380.5,77105
484,300,-53.624,0,A,14,6,0.0,,242,3393.8,77405
485,1,-0.184,0,A,6,22,0.0,stuck,243,3393.9,77406
486,300,-62.239,0,A,22,22,0.0,,243,3406.7,77706
487,285,-49.483,0,A,22,14,0.0,stuck,244,3419.1,77991
488,300,-46.706,0,A,14,14,0.0,,244,3431.9,78291
489,1,-0.164,0,A,14,22,0.0,stuck,245,3431.9,78292
490,300,-62.605,0,A,22,23,0.0,,245,3445.2,78592
491,205,-41.474,0,A,23,14,0.0,stuck,246,3453.9,78797
492,300,-45.573,0,A,14,14,0.0,,246,3466.8,79097
493,1,-0.168,0,A,14,22,0.0,stuck,247,3466.8,79098
494,300,-46.086,0,A,22,22,0.0,,247,3479.8,79398
495,1,-0.167,0,A,22,15,0.0,stuck,248,3479.9,79399
496,300,-56.274,0,A,15,15,0.0,,248,3492.7,79699
497,1,-0.214,0,A,15,14,0.0,stuck,249,3492.7,79700
498,300,-52.914,0,A,14,14,0.0,,249,3505.7,80000
499,1,-0.201,0,A,14,14,0.0,stuck,250,3505.7,80001
500,300,-50.636,0,A,14,14,0.0,,250,3518.6,80301
501,1,-0.194,0,A,14,30,0.0,stuck,251,3518.6,80302
502,300,-48.624,0,A,30,30,0.0,,251,3531.6,80602
503,1,-0.188,0,A,30,22,0.0,stuck,252,3531.6,80603
504,300,-52.054,0,A,22,22,0.0,,252,3544.8,80903
505,1,-0.183,0,A,22,15,0.0,stuck,253,3544.8,80904
506,300,-56.746,0,A,15,15,0.0,,253,3557.9,81204
507,1,-0.202,0,A,15,15,0.0,stuck,254,3558.0,81205
508,300,-62.718,0,A,15,15,0.0,,254,3571.0,81505
509,1,-0.22,0,A,15,14,0.0,stuck,255,3571.0,81506
510,300,-52.983,0,A,14,15,0.0,,255,3583.9,81806
511,92,-17.272,0,A,15,14,0.0,stuck,256,3587.8,81898
512,300,-52.052,0,A,14,14,0.0,,256,3600.7,82198
513,1,-0.17,0,A,14,15,0.0,stuck,257,3600.8,82199
514,300,-81.936,0,A,15,15,0.0,,257,3613.8,82499
515,1,-0.204,0,A,15,14,0.0,stuck,258,3613.8,82500
516,300,-50.434,0,A,14,14,0.0,,258,3626.5,82800
517,1,-0.192,0,A,14,22,0.0,stuck,259,3626.5,82801
518,300,-72.467,0,A,22,22,0.0,,259,3639.6,83101
519,1,-0.199,0,A,22,14,0.0,stuck,260,3639.6,83102
520,300,-49.565,0,A,14,14,0.0,,260,3652.4,83402
521,1,-0.17,0,A,14,22,0.0,stuck,261,3652.4,83403
522,300,-81.637,0,A,22,22,0.0,,261,3665.4,83703
523,1,-0.201,0,A,22,14,0.0,stuck,262,3665.5,83704
524,300,-56.192,0,A,14,14,0.0,,262,3678.4,84004
525,1,-0.198,0,A,14,22,0.0,stuck,263,3678.4,84005
526,300,-55.966,0,A,22,21,0.0,,263,3691.4,84305
527,278,-39.74,0,A,21,21,0.0,stuck,264,3708.6,84583
528,276,-50.257,0,A,21,6,0.0,escape,265,3722.9,84859
529,300,-61.774,0,A,6,6,0.0,,265,3738.3,85159
530,1,-0.196,0,A,6,30,0.0,stuck,266,3738.3,85160
531,300,-59.963,0,A,30,30,0.0,,266,3752.9,85460
532,1,-0.188,0,A,30,22,0.0,stuck,267,3753.0,85461
533,300,-49.989,0,A,22,22,0.0,,267,3767.7,85761
534,1,-0.192,0,A,22,14,0.0,stuck,268,3767.8,85762
535,300,-53.246,0,A,14,14,0.0,,268,3782.7,86062
536,1,-0.162,0,A,14,14,0.0,stuck,269,3782.8,86063
537,300,-51.768,0,A,14,14,0.0,,269,3797.7,86363
538,1,-0.191,0,A,14,30,0.0,stuck,270,3797.8,86364
539,300,-56.534,0,A,30,30,0.0,,270,3812.5,86664
540,55,-8.578,0,A,30,14,0.0,stuck,271,3815.3,86719
541,300,-55.155,0,A,14,14,0.0,,271,3833.1,87019
542,1,-0.166,0,A,14,23,0.0,stuck,272,3833.1,87020
543,300,-63.813,0,A,23,23,0.0,,272,3848.0,87320
544,1,-0.206,0,A,23,14,0.0,stuck,273,3848.0,87321
545,300,-61.372,0,A,14,14,0.0,,273,3863.0,87621
546,1,-0.186,0,A,14,15,0.0,stuck,274,3863.1,87622
547,300,-58.767,0,A,15,15,0.0,,274,3877.8,87922
548,161,-32.459,0,A,15,22,0.0,stuck,275,3885.6,88083
549,300,-53.002,0,A,22,22,0.0,,275,3900.5,88383
550,1,-0.168,0,A,22,22,0.0,stuck,276,3900.5,88384
551,300,-54.812,0,A,22,22,0.0,,276,3915.4,88684
552,1,-0.19,0,A,22,30,0.0,stuck,277,3915.5,88685
553,300,-53.652,0,A,30,22,0.0,,277,3932.0,88985
554,1,-0.177,0,A,22,30,0.0,stuck,278,3932.0,88986
555,300,-48.123,0,A,30,30,0.0,,278,3948.7,89286
556,1,-0.186,0,A,30,14,0.0,stuck,279,3948.7,89287
557,300,-44.045,0,A,14,14,0.0,,279,3964.4,89587
558,1,-0.161,0,A,14,15,0.0,stuck,280,3964.4,89588
559,300,-29.131,0,A,15,15,0.0,,280,3979.5,89888
560,300,-62.382,0,A,15,15,0.0,,280,3995.4,90188
561,4,-0.876,0,A,15,22,0.0,stuck,281,3995.6,90192
562,300,-72.014,0,A,22,22,0.0,,281,4010.4,90492
563,1,-0.196,0,A,22,22,0.0,stuck,282,4010.4,90493
564,300,-55.845,0,A,22,22,0.0,,282,4027.4,90793
565,1,-0.198,0,A,22,22,0.0,stuck,283,4027.4,90794
566,300,-53.05,0,A,22,22,0.0,,283,4042.3,91094
567,1,-0.202,0,A,22,23,0.0,stuck,284,4042.4,91095
568,300,-77.498,0,A,23,23,0.0,,284,4059.3,91395
569,1,-0.219,0,A,23,22,0.0,stuck,285,4059.3,91396
570,300,-46.43,0,A,22,22,0.0,,285,4074.7,91696
571,1,-0.167,0,A,22,22,0.0,stuck,286,4074.7,91697
572,300,-46.915,0,A,22,22,0.0,,286,4089.8,91997
573,1,-0.177,0,A,22,22,0.0,stuck,287,4089.9,91998
574,300,-48.212,0,A,22,22,0.0,,287,4104.9,92298
575,1,-0.184,0,A,22,21,0.0,stuck,288,4105.0,92299
576,300,-46.585,0,A,21,21,0.0,,288,4120.2,92599
577,1,-0.158,0,A,21,14,0.0,stuck,289,4120.2,92600
578,300,-52.39,0,A,14,14,0.0,,289,4135.3,92900
579,1,-0.17,0,A,14,14,0.0,stuck,290,4135.4,92901
580,300,-51.279,0,A,14,14,0.0,,290,4152.0,93201
581,1,-0.175,0,A,14,14,0.0,stuck,291,4152.1,93202
582,300,-55.406,0,A,14,14,0.0,,291,4168.5,93502
583,1,-0.178,0,A,14,6,0.0,stuck,292,4168.6,93503
584,300,-56.646,0,A,6,6,0.0,,292,4183.6,93803
585,1,-0.198,0,A,6,23,0.0,stuck,293,4183.6,93804
586,300,-55.35,0,A,23,23,0.0,,293,4198.4,94104
587,1,-0.207,0,A,23,22,0.0,stuck,294,4198.5,94105
588,300,-62.051,0,A,22,22,0.0,,294,4213.2,94405
589,1,-0.181,0,A,22,21,0.0,stuck,295,4213.2,94406
590,300,-47.24,0,A,21,29,0.0,,295,4228.6,94706
591,299,-41.794,0,A,29,21,0.0,stuck,296,4243.7,95005
592,300,-59.993,0,A,21,21,0.0,,296,4258.8,95305
593,1,-0.154,0,A,21,21,0.0,stuck,297,4258.8,95306
594,300,-42.544,0,A,21,21,0.0,,297,4275.5,95606
595,1,-0.156,0,A,21,22,0.0,stuck,298,4275.6,95607
596,300,-49.406,0,A,22,22,0.0,,298,4290.7,95907
597,1,-0.177,0,A,22,30,0.0,stuck,299,4290.7,95908
598,300,-49.819,0,A,30,30,0.0,,299,4305.6,96208
599,1,-0.187,0,A,30,14,0.0,stuck,300,4305.7,96209
600,300,-47.956,0,A,14,14,0.0,,300,4320.6,96509
601,1,-0.186,0,A,14,14,0.0,stuck,301,4320.7,96510
602,300,-43.889,0,A,14,14,0.0,,301,4336.6,96810
603,1,-0.173,0,A,14,14,0.0,stuck,302,4336.7,96811
604,300,-51.13,0,A,14,14,0.0,,302,4352.7,97111
605,1,-0.162,0,A,14,14,0.0,stuck,303,4352.8,97112
606,300,-54.53,0,A,14,14,0.0,,303,4368.7,97412
607,1,-0.181,0,A,14,22,0.0,stuck,304,4368.7,97413
608,300,-56.43,0,A,22,14,0.0,,304,4386.2,97713
609,98,-15.198,0,A,14,22,0.0,stuck,305,4391.0,97811
610,300,-50.695,0,A,22,22,0.0,,305,4407.5,98111
611,1,-0.17,0,A,22,22,0.0,stuck,306,4407.6,98112
612,300,-54.575,0,A,22,21,0.0,,306,4422.7,98412
613,129,-17.267,0,A,21,22,0.0,stuck,307,4429.3,98541
614,300,-51.078,0,A,22,22,0.0,,307,4444.6,98841
615,1,-0.168,0,A,22,30,0.0,stuck,308,4444.7,98842
616,300,-49.101,0,A,30,30,0.0,,308,4460.4,99142
617,1,-0.193,0,A,30,14,0.0,stuck,309,4460.4,99143
618,300,-69.0,0,A,14,14,0.0,,309,4474.9,99443
619,1,-0.187,0,A,14,22,0.0,stuck,310,4474.9,99444
620,300,-54.708,0,A,22,21,0.0,,310,4489.3,99744
621,156,-23.194,0,A,21,14,0.0,stuck,311,4496.7,99900
622,300,-55.956,0,A,14,13,0.0,,311,4599.4,100200
623,169,-24.296,0,A,13,23,0.0,stuck,312,4608.0,100369
624,300,-55.581,0,A,23,23,0.0,,312,4623.7,100669
625,1,-0.205,0,A,23,22,0.0,stuck,313,4623.8,100670
626,300,-48.572,0,A,22,22,0.0,,313,4639.5,100970
627,1,-0.171,0,A,22,6,0.0,stuck,314,4639.6,100971
628,300,-52.493,0,A,6,6,0.0,,314,4655.2,101271
629,1,-0.191,0,A,6,15,0.0,stuck,315,4655.2,101272
630,300,-58.507,0,A,15,15,0.0,,315,4671.2,101572
631,1,-0.205,0,A,15,22,0.0,stuck,316,4671.3,101573
632,300,-50.376,0,A,22,22,0.0,,316,4688.4,101873
633,1,-0.189,0,A,22,14,0.0,stuck,317,4688.5,101874
634,300,-53.995,0,A,14,14,0.0,,317,4704.1,102174
635,1,-0.186,0,A,14,22,0.0,stuck,318,4704.1,102175
636,300,-42.479,0,A,22,22,0.0,,318,4720.1,102475
637,1,-0.162,0,A,22,14,0.0,stuck,319,4720.1,102476
638,300,-49.482,0,A,14,14,0.0,,319,4735.5,102776
639,1,-0.188,0,A,14,22,0.0,stuck,320,4735.6,102777
640,300,-46.895,0,A,22,22,0.0,,320,4753.1,103077
641,1,-0.188,0,A,22,21,0.0,stuck,321,4753.2,103078
642,300,-44.248,0,A,21,21,0.0,,321,4769.0,103378
643,1,-0.157,0,A,21,14,0.0,stuck,322,4769.0,103379
644,300,-48.04,0,A,14,14,0.0,,322,4785.0,103679
645,1,-0.161,0,A,14,30,0.0,stuck,323,4785.0,103680
646,300,-51.515,0,A,30,30,0.0,,323,4800.8,103980
647,1,-0.202,0,A,30,22,0.0,stuck,324,4800.8,103981
648,300,-54.257,0,A,22,22,0.0,,324,4816.7,104281
649,1,-0.173,0,A,22,22,0.0,stuck,325,4816.7,104282
650,300,-53.686,0,A,22,22,0.0,,325,4833.8,104582
651,132,-20.426,0,A,22,31,0.0,stuck,326,4842.1,104714
652,300,-55.976,0,A,31,31,0.0,,326,4858.4,105014
653,1,-0.205,0,A,31,15,0.0,stuck,327,4858.5,105015
654,300,-71.142,0,A,15,15,0.0,,327,4873.6,105315
655,274,-60.853,0,A,15,22,0.0,stuck,328,4888.5,105589
656,300,-58.912,0,A,22,22,0.0,,328,4904.6,105889
657,1,-0.197,0,A,22,22,0.0,stuck,329,4904.6,105890
658,300,-65.957,0,A,22,22,0.0,,329,4922.4,106190
659,1,-0.172,0,A,22,23,0.0,stuck,330,4922.5,106191
660,300,-64.256,0,A,23,23,0.0,,330,4940.6,106491
661,1,-0.223,0,A,23,21,0.0,stuck,331,4940.6,106492
662,300,-64.61,0,A,21,21,0.0,,331,4958.7,106792
663,1,-0.156,0,A,21,22,0.0,stuck,332,4958.7,106793
664,300,-57.573,0,A,22,22,0.0,,332,4973.5,107093
665,1,-0.179,0,A,22,22,0.0,stuck,333,4973.6,107094
666,300,-55.475,0,A,22,22,0.0,,333,4988.5,107394
667,1,-0.189,0,A,22,22,0.0,stuck,334,4988.5,107395
668,300,-57.793,0,A,22,22,0.0,,334,5006.6,107695
669,1,-0.17,0,A,22,21,0.0,stuck,335,5006.7,107696
670,300,-43.547,0,A,21,21,0.0,,335,5021.3,107996
671,222,-34.124,0,A,21,23,0.0,stuck,336,5035.0,108218
672,300,-66.025,0,A,23,23,0.0,,336,5051.0,108518
673,1,-0.222,0,A,23,22,0.0,stuck,337,5051.0,108519
674,300,-52.782,0,A,22,22,0.0,,337,5068.2,108819
675,1,-0.196,0,A,22,30,0.0,stuck,338,5068.4,108820
676,300,-54.689,0,A,30,30,0.0,,338,5085.5,109120
677,1,-0.198,0,A,30,14,0.0,stuck,339,5085.6,109121
678,300,-60.77,0,A,14,14,0.0,,339,5101.2,109421
679,1,-0.197,0,A,14,22,0.0,stuck,340,5101.2,109422
680,67,-11.963,0,A,22,21,0.0,escape,341,5104.7,109489
681,46,-7.714,0,A,21,22,0.0,escape,342,5107.2,109535
682,300,-67.645,0,A,22,30,0.0,,342,5122.8,109835
683,50,-8.902,0,A,30,15,0.0,stuck,343,5125.4,109885
684,300,-65.818,0,A,15,14,0.0,,343,8392.7,110185
685,63,-9.9,0,A,14,13,0.0,stuck,344,8395.3,110248
686,300,-46.7,0,A,13,13,0.0,,344,8406.7,110548
687,1,-0.153,0,A,13,22,0.0,stuck,345,8406.8,110549
688,300,-60.714,0,A,22,22,0.0,,345,8417.7,110849
689,1,-0.19,0,A,22,15,0.0,stuck,346,8417.8,110850
690,300,-75.919,0,A,15,15,0.0,,346,8428.5,111150
691,1,-0.202,0,A,15,30,0.0,stuck,347,8428.6,111151
692,300,-55.735,0,A,30,30,0.0,,347,8440.0,111451
693,1,-0.185,0,A,30,21,0.0,stuck,348,8440.0,111452
694,300,-55.521,0,A,21,21,0.0,,348,8451.3,111752
695,1,-0.159,0,A,21,21,0.0,stuck,349,8451.3,111753
696,300,-48.989,0,A,21,21,0.0,,349,8462.0,112053
697,1,-0.156,0,A,21,23,0.0,stuck,350,8462.1,112054
698,300,-72.763,0,A,23,23,0.0,,350,8473.5,112354
699,1,-0.22,0,A,23,22,0.0,stuck,351,8473.5,112355
700,300,-50.027,0,A,22,22,0.0,,351,8484.7,112655
701,1,-0.164,0,A,22,22,0.0,stuck,352,8484.7,112656
702,300,-59.253,0,A,22,22,0.0,,352,8495.8,112956
703,1,-0.197,0,A,22,30,0.0,stuck,353,8495.8,112957
704,300,-61.437,0,A,30,30,0.0,,353,8507.0,113257
705,1,-0.201,0,A,30,14,0.0,stuck,354,8507.1,113258
706,300,-53.59,0,A,14,14,0.0,,354,8518.5,113558
707,1,-0.166,0,A,14,21,0.0,stuck,355,8518.5,113559
708,300,-48.376,0,A,21,21,0.0,,355,8530.2,113859
709,1,-0.155,0,A,21,13,0.0,stuck,356,8530.2,113860
710,300,-49.303,0,A,13,13,0.0,,356,8542.0,114160
711,1,-0.155,0,A,13,6,0.0,stuck,357,8542.0,114161
712,300,-58.272,0,A,6,6,0.0,,357,8553.8,114461
713,1,-0.183,0,A,6,15,0.0,stuck,358,8553.8,114462
714,300,-64.784,0,A,15,15,0.0,,358,8565.0,114762
715,1,-0.219,0,A,15,23,0.0,stuck,359,8565.0,114763
716,300,-59.279,0,A,23,23,0.0,,359,8576.4,115063
717,1,-0.211,0,A,23,14,0.0,stuck,360,8576.5,115064
718,300,-55.107,0,A,14,14,0.0,,360,8587.9,115364
719,1,-0.178,0,A,14,22,0.0,stuck,361,8587.9,115365
720,300,-49.662,0,A,22,22,0.0,,361,8599.5,115665
721,1,-0.173,0,A,22,14,0.0,stuck,362,8599.5,115666
722,300,-47.972,0,A,14,14,0.0,,362,8610.9,115966
723,1,-0.189,0,A,14,23,0.0,stuck,363,8611.0,115967
724,300,-52.486,0,A,23,23,0.0,,363,8622.5,116267
725,1,-0.211,0,A,23,22,0.0,stuck,364,8622.5,116268
726,300,-45.051,0,A,22,22,0.0,,364,8634.2,116568
727,1,-0.167,0,A,22,21,0.0,stuck,365,8634.3,116569
728,300,-41.499,0,A,21,21,0.0,,365,8646.0,116869
729,1,-0.156,0,A,21,13,0.0,stuck,366,8646.0,116870
730,300,-42.123,0,A,13,13,0.0,,366,8657.8,117170
731,1,-0.159,0,A,13,21,0.0,stuck,367,8657.8,117171
732,300,-42.48,0,A,21,21,0.0,,367,8670.2,117471
733,1,-0.157,0,A,21,21,0.0,stuck,368,8670.2,117472
734,300,-42.758,0,A,21,21,0.0,,368,8682.1,117772
735,1,-0.157,0,A,21,14,0.0,stuck,369,8682.1,117773
736,300,-48.104,0,A,14,14,0.0,,369,8694.0,118073
737,1,-0.191,0,A,14,14,0.0,stuck,370,8694.0,118074
738,300,-42.536,0,A,14,14,0.0,,370,8705.8,118374
739,1,-0.17,0,A,14,22,0.0,stuck,371,8705.9,118375
740,300,-50.222,0,A,22,22,0.0,,371,8717.9,118675
741,1,-0.198,0,A,22,14,0.0,stuck,372,8717.9,118676
742,300,-48.602,0,A,14,14,0.0,,372,8730.5,118976
743,1,-0.194,0,A,14,23,0.0,stuck,373,8730.6,118977
744,300,-52.72,0,A,23,23,0.0,,373,8742.5,119277
745,1,-0.211,0,A,23,30,0.0,stuck,374,8742.6,119278
746,300,-48.589,0,A,30,30,0.0,,374,8754.6,119578
747,1,-0.189,0,A,30,14,0.0,stuck,375,8754.6,119579
748,300,-48.231,0,A,14,14,0.0,,375,8766.6,119879
749,1,-0.19,0,A,14,15,0.0,stuck,376,8766.6,119880
750,300,-53.816,0,A,15,15,0.0,,376,8778.8,120180
751,1,-0.207,0,A,15,14,0.0,stuck,377,8778.8,120181
752,300,-60.911,0,A,14,14,0.0,,377,8790.9,120481
753,1,-0.187,0,A,14,22,0.0,stuck,378,8791.0,120482
754,300,-45.451,0,A,22,22,0.0,,378,8803.0,120782
755,1,-0.177,0,A,22,15,0.0,stuck,379,8803.1,120783
756,300,-53.97,0,A,15,6,0.0,,379,8815.3,121083
757,252,-35.917,0,A,6,22,0.0,stuck,380,8825.5,121335
758,300,-50.851,0,A,22,22,0.0,,380,8837.6,121635
759,1,-0.199,0,A,22,15,0.0,stuck,381,8837.7,121636
760,300,-68.935,0,A,15,15,0.0,,381,8850.0,121936
761,1,-0.22,0,A,15,14,0.0,stuck,382,8850.0,121937
762,300,-49.405,0,A,14,14,0.0,,382,8862.4,122237
763,1,-0.195,0,A,14,14,0.0,stuck,383,8862.5,122238
764,300,-48.811,0,A,14,14,0.0,,383,8874.7,122538
765,1,-0.196,0,A,14,30,0.0,stuck,384,8874.7,122539
766,300,-50.131,0,A,30,30,0.0,,384,8887.1,122839
767,1,-0.2,0,A,30,14,0.0,stuck,385,8887.1,122840
768,300,-43.798,0,A,14,14,0.0,,385,8899.6,123140
769,1,-0.171,0,A,14,14,0.0,stuck,386,8899.6,123141
770,300,-46.905,0,A,14,14,0.0,,386,8911.9,123441
771,1,-0.186,0,A,14,22,0.0,stuck,387,8911.9,123442
772,300,-50.274,0,A,22,22,0.0,,387,8924.1,123742
773,1,-0.196,0,A,22,23,0.0,stuck,388,8924.1,123743
774,300,-73.445,0,A,23,23,0.0,,388,8936.3,124043
775,1,-0.215,0,A,23,22,0.0,stuck,389,8936.3,124044
776,300,-48.798,0,A,22,22,0.0,,389,8949.2,124344
777,1,-0.194,0,A,22,23,0.0,stuck,390,8949.2,124345
778,300,-70.771,0,A,23,23,0.0,,390,8962.7,124645
779,1,-0.209,0,A,23,30,0.0,stuck,391,8962.7,124646
780,300,-64.303,0,A,30,30,0.0,,391,8975.3,124946
781,1,-0.193,0,A,30,22,0.0,stuck,392,8975.4,124947
782,300,-48.509,0,A,22,21,0.0,,392,9057.3,125247
783,48,-6.854,0,A,21,22,0.0,stuck,393,9059.3,125295
784,300,-47.028,0,A,22,30,0.0,,393,9071.8,125595
785,1,-0.163,0,A,30,22,0.0,stuck,394,9071.8,125596
786,300,-50.097,0,A,22,21,0.0,,394,9084.2,125896
787,89,-11.958,0,A,21,22,0.0,stuck,395,9087.8,125985
788,300,-45.635,0,A,22,22,0.0,,395,9100.3,126285
789,1,-0.166,0,A,22,14,0.0,stuck,396,9100.3,126286
790,300,-51.552,0,A,14,14,0.0,,396,9112.5,126586
791,1,-0.181,0,A,14,22,0.0,stuck,397,9112.5,126587
792,300,-47.182,0,A,22,22,0.0,,397,9124.8,126887
793,1,-0.165,0,A,22,22,0.0,stuck,398,9124.8,126888
794,300,-47.715,0,A,22,14,0.0,,398,9137.1,127188
795,116,-17.459,0,A,14,15,0.0,stuck,399,9142.0,127304
796,300,-58.178,0,A,15,15,0.0,,399,9154.7,127604
797,1,-0.211,0,A,15,14,0.0,stuck,400,9154.7,127605
798,300,-44.505,0,A,14,14,0.0,,400,9167.4,127905
799,1,-0.165,0,A,14,14,0.0,stuck,401,9167.5,127906
800,300,-48.75,0,A,14,14,0.0,,401,9180.1,128206
801,1,-0.182,0,A,14,23,0.0,stuck,402,9180.2,128207
802,300,-56.664,0,A,23,23,0.0,,402,9192.9,128507
803,1,-0.215,0,A,23,22,0.0,stuck,403,9192.9,128508
804,300,-45.506,0,A,22,22,0.0,,403,9205.7,128808
805,1,-0.178,0,A,22,14,0.0,stuck,404,9205.7,128809
806,300,-47.517,0,A,14,14,0.0,,404,9218.4,129109
807,1,-0.173,0,A,14,22,0.0,stuck,405,9218.4,129110
808,300,-45.136,0,A,22,22,0.0,,405,9231.4,129410
809,1,-0.172,0,A,22,23,0.0,stuck,406,9231.4,129411
810,300,-57.541,0,A,23,23,0.0,,406,9244.2,129711
811,1,-0.223,0,A,23,22,0.0,stuck,407,9244.3,129712
812,300,-44.763,0,A,22,22,0.0,,407,9257.0,130012
813,1,-0.177,0,A,22,15,0.0,stuck,408,9257.0,130013
814,300,-40.386,0,A,15,31,0.0,,408,9269.9,130313
815,300,-39.522,0,A,31,23,0.0,,408,9282.8,130613
816,175,-37.768,0,A,23,15,0.0,stuck,409,9290.3,130788
817,300,-62.306,0,A,15,7,0.0,,409,9303.0,131088
818,142,-32.279,0,A,7,22,0.0,stuck,410,9309.1,131230
819,300,-53.535,0,A,22,22,0.0,,410,9322.0,131530
820,1,-0.17,0,A,22,14,0.0,stuck,411,9322.1,131531
821,300,-51.22,0,A,14,14,0.0,,411,9335.1,131831
822,1,-0.196,0,A,14,22,0.0,stuck,412,9335.2,131832
823,300,-51.305,0,A,22,22,0.0,,412,9348.1,132132
824,1,-0.196,0,A,22,22,0.0,stuck,413,9348.1,132133
825,300,-51.269,0,A,22,22,0.0,,413,9360.9,132433
826,1,-0.196,0,A,22,21,0.0,stuck,414,9360.9,132434
827,300,-46.994,0,A,21,21,0.0,,414,9373.9,132734
828,1,-0.16,0,A,21,15,0.0,stuck,415,9373.9,132735
829,300,-39.914,0,A,15,7,0.0,,415,9387.0,133035
830,300,-38.2,0,A,7,7,0.0,,415,9400.5,133335
831,158,-31.764,0,A,7,23,0.0,stuck,416,9407.6,133493
832,300,-40.263,0,A,23,15,0.0,,416,9421.4,133793
833,300,-38.259,0,A,15,15,0.0,,416,9434.6,134093
834,110,-25.023,0,A,15,14,0.0,stuck,417,9439.6,134203
835,186,-32.547,0,A,14,14,0.0,escape,418,9447.7,134389
836,300,-49.271,0,A,14,15,0.0,,418,9460.5,134689
