episode,steps,return,success,target,start_bin,delivered_bin,designer_bonus,intervention_kind,interventions_total,wallclock_s,global_step
830,300,-38.2,0,A,7,7,0.0,,415,9397.0,133335
831,158,-31.764,0,A,7,23,0.0,stuck,416,9404.1,133493
832,300,-40.263,0,A,23,15,0.0,,416,9417.6,133793
833,300,-38.259,0,A,15,15,0.0,,416,9431.1,134093
834,110,-25.023,0,A,15,14,0.0,stuck,417,9435.7,134203
835,186,-32.547,0,A,14,14,0.0,escape,418,9444.2,134389
836,300,-49.271,0,A,14,15,0.0,,418,9457.0,134689
837,300,-33.13,0,A,15,15,0.0,,418,9470.0,134989
838,300,-40.086,0,A,15,15,0.0,,418,9483.0,135289
839,130,-28.63,0,A,15,14,0.0,stuck,419,9488.5,135419
840,300,-39.214,0,A,14,7,0.0,,419,9501.3,135719
841,240,-33.396,0,A,7,14,0.0,escape,420,9511.6,135959
842,300,-46.088,0,A,14,14,0.0,,420,9524.6,136259
843,1,-0.163,0,A,14,22,0.0,stuck,421,9524.8,136260
844,300,-47.498,0,A,22,22,0.0,,421,9538.2,136560
845,1,-0.168,0,A,22,14,0.0,stuck,422,9538.2,136561
846,300,-28.414,0,A,14,15,0.0,,422,9551.5,136861
847,106,-22.274,0,A,15,6,0.0,stuck,423,9556.0,136967
848,114,-21.238,0,A,6,15,0.0,escape,424,9560.8,137081
849,137,-26.109,0,A,15,14,0.0,escape,425,9566.7,137218
850,300,-34.189,0,A,14,7,0.0,,425,9579.9,137518
851,135,-31.47,0,A,7,22,0.0,stuck,426,9585.8,137653
852,300,-46.02,0,A,22,22,0.0,,426,9599.6,137953
853,1,-0.175,0,A,22,23,0.0,stuck,427,9599.6,137954
854,300,-30.671,0,A,23,15,0.0,,427,9613.1,138254
855,106,-22.452,0,A,15,22,0.0,stuck,428,9617.7,138360
856,300,-47.709,0,A,22,22,0.0,,428,9630.7,138660
857,1,-0.18,0,A,22,30,0.0,stuck,429,9630.8,138661
858,300,-52.552,0,A,30,22,0.0,,429,9644.6,138961
859,1,-0.192,0,A,22,14,0.0,stuck,430,9644.7,138962
860,300,-47.566,0,A,14,14,0.0,,430,9657.9,139262
861,1,-0.176,0,A,14,22,0.0,stuck,431,9657.9,139263
862,300,-68.91,0,A,22,31,0.0,,431,9671.2,139563
863,24,-5.497,0,A,31,15,0.0,escape,432,9672.3,139587
864,300,-59.272,0,A,15,31,0.0,,432,9685.6,139887
865,30,-6.196,0,A,31,14,0.0,escape,433,9686.9,139917
866,300,-48.988,0,A,14,14,0.0,,433,9700.0,140217
867,1,-0.182,0,A,14,14,0.0,stuck,434,9700.0,140218
868,201,-37.241,0,A,14,6,0.0,escape,435,9708.7,140419
869,69,-12.471,0,A,6,23,0.0,escape,436,9711.7,140488
870,300,-76.468,0,A,23,15,0.0,,436,9725.0,140788
871,179,-42.875,0,A,15,22,0.0,escape,437,9732.8,140967
872,300,-46.179,0,A,22,22,0.0,,437,9745.9,141267
873,1,-0.163,0,A,22,15,0.0,stuck,438,9745.9,141268
874,300,-26.228,0,A,15,15,0.0,,438,9759.6,141568
875,90,-21.152,0,A,15,22,0.0,stuck,439,9763.7,141658
876,300,-51.769,0,A,22,22,0.0,,439,9777.3,141958
877,1,-0.169,0,A,22,6,0.0,stuck,440,9777.3,141959
878,300,-81.018,0,A,6,6,0.0,,440,9790.5,142259
879,1,-0.182,0,A,6,15,0.0,stuck,441,9790.5,142260
880,300,-76.334,0,A,15,15,0.0,,441,9803.6,142560
881,300,-25.606,0,A,15,15,0.0,,441,9816.7,142860
882,95,-19.795,0,A,15,14,0.0,stuck,442,9821.1,142955
883,300,-45.402,0,A,14,14,0.0,,442,9835.4,143255
884,1,-0.16,0,A,14,15,0.0,stuck,443,9835.4,143256
885,132,-24.187,0,A,15,14,0.0,escape,444,9841.5,143388
886,300,-57.189,0,A,14,22,0.0,,444,9855.7,143688
887,257,-41.985,0,A,22,23,0.0,stuck,445,9867.1,143945
888,300,-54.643,0,A,23,23,0.0,,445,9880.5,144245
889,1,-0.209,0,A,23,22,0.0,stuck,446,9880.5,144246
890,300,-49.19,0,A,22,22,0.0,,446,9893.5,144546
891,1,-0.183,0,A,22,15,0.0,stuck,447,9893.6,144547
892,300,-57.499,0,A,15,15,0.0,,447,9906.8,144847
893,1,-0.204,0,A,15,22,0.0,stuck,448,9906.8,144848
894,300,-46.151,0,A,22,22,0.0,,448,9919.9,145148
895,1,-0.172,0,A,22,14,0.0,stuck,449,9919.9,145149
896,300,-51.919,0,A,14,14,0.0,,449,9932.9,145449
897,1,-0.192,0,A,14,13,0.0,stuck,450,9933.0,145450
898,300,-42.223,0,A,13,13,0.0,,450,9945.9,145750
899,1,-0.154,0,A,13,30,0.0,stuck,451,9946.0,145751
900,300,-46.111,0,A,30,30,0.0,,451,9958.9,146051
901,1,-0.172,0,A,30,6,0.0,stuck,452,9958.9,146052
902,300,-49.659,0,A,6,23,0.0,,452,9972.0,146352
903,300,-54.641,0,A,23,15,0.0,,452,9985.2,146652
904,284,-69.684,0,A,15,22,0.0,stuck,453,9997.8,146936
905,300,-54.328,0,A,22,5,0.0,,453,10010.8,147236
906,1,-0.141,0,A,5,22,0.0,escape,454,10010.8,147237
907,300,-53.983,0,A,22,22,0.0,,454,10023.9,147537
908,154,-27.885,0,A,22,14,0.0,stuck,455,10030.4,147691
909,300,-57.387,0,A,14,6,0.0,,455,10043.4,147991
910,270,-49.034,0,A,6,30,0.0,stuck,456,10054.7,148261
911,300,-52.977,0,A,30,30,0.0,,456,10067.6,148561
912,1,-0.183,0,A,30,14,0.0,stuck,457,10067.6,148562
913,300,-49.224,0,A,14,14,0.0,,457,10080.4,148862
914,1,-0.166,0,A,14,22,0.0,stuck,458,10080.4,148863
915,300,-45.332,0,A,22,22,0.0,,458,10093.4,149163
916,1,-0.166,0,A,22,23,0.0,stuck,459,10093.4,149164
917,300,-56.608,0,A,23,23,0.0,,459,10106.7,149464
918,1,-0.214,0,A,23,23,0.0,stuck,460,10106.7,149465
919,300,-56.416,0,A,23,23,0.0,,460,10119.8,149765
920,1,-0.208,0,A,23,14,0.0,stuck,461,10119.8,149766
921,300,-44.569,0,A,14,14,0.0,,461,10208.4,150066
922,1,-0.168,0,A,14,22,0.0,stuck,462,10208.5,150067
923,300,-47.249,0,A,22,22,0.0,,462,10222.0,150367
924,1,-0.188,0,A,22,15,0.0,stuck,463,10222.0,150368
925,300,-52.66,0,A,15,15,0.0,,463,10235.9,150668
926,1,-0.206,0,A,15,14,0.0,stuck,464,10235.9,150669
927,300,-50.241,0,A,14,14,0.0,,464,10249.0,150969
928,1,-0.197,0,A,14,14,0.0,stuck,465,10249.0,150970
929,300,-46.28,0,A,14,14,0.0,,465,10261.8,151270
930,1,-0.183,0,A,14,22,0.0,stuck,466,10261.8,151271
931,300,-42.422,0,A,22,22,0.0,,466,10274.6,151571
932,1,-0.163,0,A,22,23,0.0,stuck,467,10274.6,151572
933,300,-58.267,0,A,23,15,0.0,,467,10287.4,151872
934,214,-47.303,0,A,15,22,0.0,stuck,468,10296.3,152086
935,300,-48.878,0,A,22,13,0.0,,468,10308.9,152386
936,120,-16.185,0,A,13,6,0.0,stuck,469,10314.0,152506
937,300,-46.943,0,A,6,6,0.0,,469,10326.7,152806
938,1,-0.181,0,A,6,6,0.0,stuck,470,10326.7,152807
939,300,-48.624,0,A,6,6,0.0,,470,10339.8,153107
940,1,-0.193,0,A,6,22,0.0,stuck,471,10339.8,153108
941,300,-57.691,0,A,22,15,0.0,,471,10353.1,153408
942,253,-43.112,0,A,15,22,0.0,stuck,472,10364.2,153661
943,300,-45.724,0,A,22,22,0.0,,472,10377.3,153961
944,1,-0.168,0,A,22,14,0.0,stuck,473,10377.3,153962
945,300,-43.688,0,A,14,14,0.0,,473,10390.5,154262
946,1,-0.16,0,A,14,23,0.0,stuck,474,10390.5,154263
947,300,-85.653,0,A,23,31,0.0,,474,10403.9,154563
948,45,-9.079,0,A,31,23,0.0,stuck,475,10405.9,154608
949,300,-56.714,0,A,23,30,0.0,,475,10418.9,154908
950,212,-40.406,0,A,30,22,0.0,stuck,476,10428.1,155120
951,300,-44.527,0,A,22,22,0.0,,476,10441.2,155420
952,1,-0.164,0,A,22,14,0.0,stuck,477,10441.2,155421
953,300,-45.981,0,A,14,14,0.0,,477,10454.3,155721
954,1,-0.177,0,A,14,23,0.0,stuck,478,10454.3,155722
955,300,-52.691,0,A,23,23,0.0,,478,10467.5,156022
956,1,-0.208,0,A,23,13,0.0,stuck,479,10467.5,156023
957,300,-41.671,0,A,13,13,0.0,,479,10480.6,156323
958,1,-0.152,0,A,13,13,0.0,stuck,480,10480.6,156324
959,300,-42.16,0,A,13,13,0.0,,480,10493.7,156624
960,1,-0.157,0,A,13,13,0.0,stuck,481,10493.8,156625
961,300,-41.605,0,A,13,13,0.0,,481,10506.9,156925
962,1,-0.158,0,A,13,14,0.0,stuck,482,10506.9,156926
963,300,-46.18,0,A,14,14,0.0,,482,10520.4,157226
964,1,-0.179,0,A,14,14,0.0,stuck,483,10520.5,157227
965,300,-51.187,0,A,14,14,0.0,,483,10533.6,157527
966,1,-0.194,0,A,14,15,0.0,stuck,484,10533.6,157528
967,300,-50.522,0,A,15,15,0.0,,484,10546.8,157828
968,75,-15.937,0,A,15,30,0.0,stuck,485,10550.0,157903
969,300,-50.532,0,A,30,30,0.0,,485,10563.1,158203
970,1,-0.194,0,A,30,14,0.0,stuck,486,10563.1,158204
971,300,-51.335,0,A,14,14,0.0,,486,10576.2,158504
972,1,-0.193,0,A,14,22,0.0,stuck,487,10576.3,158505
973,300,-45.962,0,A,22,22,0.0,,487,10589.4,158805
974,1,-0.173,0,A,22,15,0.0,stuck,488,10589.4,158806
975,300,-24.942,0,A,15,15,0.0,,488,10602.6,159106
976,55,-12.532,0,A,15,22,0.0,stuck,489,10605.0,159161
977,300,-44.779,0,A,22,22,0.0,,489,10617.9,159461
978,1,-0.169,0,A,22,7,0.0,stuck,490,10618.0,159462
979,300,-60.683,0,A,7,7,0.0,,490,10631.2,159762
980,49,-9.928,0,A,7,23,0.0,escape,491,10633.3,159811
981,184,-40.7,0,A,23,14,0.0,escape,492,10641.3,159995
982,300,-50.96,0,A,14,14,0.0,,492,10654.5,160295
983,1,-0.193,0,A,14,23,0.0,stuck,493,10654.5,160296
984,300,-54.409,0,A,23,15,0.0,,493,10667.7,160596
985,161,-30.876,0,A,15,6,0.0,stuck,494,10674.8,160757
986,300,-57.094,0,A,6,15,0.0,,494,10688.0,161057
987,50,-10.816,0,A,15,22,0.0,stuck,495,10690.2,161107
988,300,-46.261,0,A,22,22,0.0,,495,10703.4,161407
989,1,-0.173,0,A,22,23,0.0,stuck,496,10703.4,161408
990,300,-19.806,0,A,23,7,0.0,,496,10716.6,161708
991,81,-14.864,0,A,7,15,0.0,escape,497,10720.1,161789
992,91,-13.86,0,A,15,22,0.0,escape,498,10724.1,161880
993,300,-48.916,0,A,22,22,0.0,,498,10737.2,162180
994,1,-0.18,0,A,22,22,0.0,stuck,499,10737.3,162181
995,300,-46.495,0,A,22,22,0.0,,499,10750.2,162481
996,1,-0.177,0,A,22,14,0.0,stuck,500,10750.3,162482
997,300,-49.392,0,A,14,14,0.0,,500,10763.4,162782
998,1,-0.189,0,A,14,22,0.0,stuck,501,10763.4,162783
999,300,-44.423,0,A,22,22,0.0,,501,10776.5,163083
1000,1,-0.164,0,A,22,15,0.0,stuck,502,10776.6,163084
1001,300,-26.122,0,A,15,15,0.0,,502,10789.9,163384
1002,44,-9.661,0,A,15,22,0.0,stuck,503,10791.8,163428
1003,300,-49.135,0,A,22,22,0.0,,503,10804.8,163728
1004,1,-0.186,0,A,22,22,0.0,stuck,504,10804.8,163729
1005,300,-49.179,0,A,22,22,0.0,,504,10817.9,164029
1006,1,-0.186,0,A,22,22,0.0,stuck,505,10818.0,164030
1007,248,-45.56,0,A,22,22,0.0,escape,506,10828.8,164278
1008,300,-51.284,0,A,22,22,0.0,,506,10841.8,164578
1009,1,-0.199,0,A,22,14,0.0,stuck,507,10841.8,164579
1010,300,-70.997,0,A,14,23,0.0,,507,10855.0,164879
1011,107,-20.463,0,A,23,22,0.0,stuck,508,10859.7,164986
1012,109,-22.087,0,A,22,6,0.0,escape,509,10864.5,165095
1013,300,-44.999,0,A,6,6,0.0,,509,10877.5,165395
1014,1,-0.172,0,A,6,13,0.0,stuck,510,10877.5,165396
1015,300,-42.026,0,A,13,13,0.0,,510,10890.5,165696
1016,1,-0.159,0,A,13,14,0.0,stuck,511,10890.6,165697
1017,300,-65.277,0,A,14,30,0.0,,511,10903.7,165997
1018,226,-35.99,0,A,30,22,0.0,stuck,512,10913.6,166223
1019,300,-44.33,0,A,22,22,0.0,,512,10926.5,166523
1020,1,-0.17,0,A,22,22,0.0,stuck,513,10926.6,166524
1021,73,-16.796,0,A,22,14,0.0,escape,514,10929.8,166597
1022,300,-41.932,0,A,14,14,0.0,,514,10942.8,166897
1023,1,-0.164,0,A,14,14,0.0,stuck,515,10942.8,166898
1024,300,-43.555,0,A,14,14,0.0,,515,10955.7,167198
1025,1,-0.168,0,A,14,13,0.0,stuck,516,10955.8,167199
1026,300,-41.772,0,A,13,13,0.0,,516,10969.0,167499
1027,1,-0.153,0,A,13,22,0.0,stuck,517,10969.0,167500
1028,300,-48.111,0,A,22,22,0.0,,517,10982.1,167800
1029,1,-0.188,0,A,22,14,0.0,stuck,518,10982.2,167801
1030,300,-43.871,0,A,14,14,0.0,,518,10995.2,168101
1031,1,-0.169,0,A,14,21,0.0,stuck,519,10995.2,168102
1032,300,-43.987,0,A,21,21,0.0,,519,11008.3,168402
1033,1,-0.158,0,A,21,22,0.0,stuck,520,11008.4,168403
1034,300,-47.518,0,A,22,22,0.0,,520,11021.5,168703
1035,1,-0.19,0,A,22,22,0.0,stuck,521,11021.5,168704
1036,300,-47.337,0,A,22,22,0.0,,521,11034.6,169004
1037,1,-0.182,0,A,22,14,0.0,stuck,522,11034.7,169005
1038,300,-43.561,0,A,14,13,0.0,,522,11047.7,169305
1039,1,-0.159,0,A,13,22,0.0,stuck,523,11047.7,169306
1040,300,-43.489,0,A,22,22,0.0,,523,11061.0,169606
1041,1,-0.159,0,A,22,22,0.0,stuck,524,11061.0,169607
1042,300,-46.825,0,A,22,22,0.0,,524,11074.0,169907
1043,1,-0.184,0,A,22,22,0.0,stuck,525,11074.1,169908
1044,300,-43.276,0,A,22,22,0.0,,525,11087.1,170208
1045,1,-0.161,0,A,22,14,0.0,stuck,526,11087.1,170209
1046,183,-45.66,0,A,14,14,0.0,escape,527,11095.1,170392
1047,300,-62.242,0,A,14,15,0.0,,527,11108.4,170692
1048,49,-12.516,0,A,15,15,0.0,stuck,528,11110.5,170741
1049,268,-76.497,0,A,15,14,0.0,escape,529,11122.4,171009
1050,300,-48.326,0,A,14,14,0.0,,529,11135.6,171309
1051,1,-0.19,0,A,14,22,0.0,stuck,530,11135.6,171310
1052,300,-78.077,0,A,22,23,0.0,,530,11148.5,171610
1053,42,-8.883,0,A,23,22,0.0,stuck,531,11150.2,171652
1054,300,-45.677,0,A,22,22,0.0,,531,11162.9,171952
1055,1,-0.17,0,A,22,15,0.0,stuck,532,11163.0,171953
1056,300,-32.332,0,A,15,15,0.0,,532,11175.9,172253
1057,92,-11.263,0,A,15,22,0.0,stuck,533,11179.9,172345
1058,300,-44.142,0,A,22,22,0.0,,533,11192.6,172645
1059,1,-0.163,0,A,22,21,0.0,stuck,534,11192.7,172646
1060,300,-42.636,0,A,21,21,0.0,,534,11205.3,172946
1061,1,-0.155,0,A,21,14,0.0,stuck,535,11205.4,172947
1062,300,-34.576,0,A,14,15,0.0,,535,11218.5,173247
1063,63,-13.918,0,A,15,23,0.0,stuck,536,11221.3,173310
1064,300,-54.715,0,A,23,30,0.0,,536,11234.4,173610
1065,17,-2.962,0,A,30,13,0.0,stuck,537,11235.1,173627
1066,300,-42.336,0,A,13,13,0.0,,537,11248.1,173927
1067,1,-0.154,0,A,13,30,0.0,stuck,538,11248.2,173928
1068,300,-48.338,0,A,30,30,0.0,,538,11261.2,174228
1069,1,-0.186,0,A,30,14,0.0,stuck,539,11261.2,174229
1070,300,-71.346,0,A,14,15,0.0,,539,11274.4,174529
1071,224,-38.894,0,A,15,23,0.0,escape,540,11284.3,174753
1072,300,-58.544,0,A,23,31,0.0,,540,11371.4,175053
1073,41,-8.859,0,A,31,14,0.0,stuck,541,11373.1,175094
1074,300,-19.426,0,A,14,15,0.0,,541,11386.4,175394
1075,300,-67.206,0,A,15,15,0.0,,541,11399.7,175694
1076,3,-0.704,0,A,15,22,0.0,stuck,542,11399.8,175697
1077,300,-37.891,0,A,22,3,0.0,,542,11412.8,175997
1078,130,-3.218,1,B,3,2,0.0,,542,11418.5,176127
1079,300,-49.463,0,B,2,1,0.0,,542,11431.3,176427
1080,3,-0.54,0,B,1,9,0.0,stuck,543,11431.5,176430
1081,300,-48.796,0,B,9,9,0.0,,543,11444.0,176730
1082,1,-0.178,0,B,9,9,0.0,stuck,544,11444.0,176731
1083,300,-45.875,0,B,9,9,0.0,,544,11457.2,177031
1084,1,-0.164,0,B,9,9,0.0,stuck,545,11457.2,177032
1085,300,-48.536,0,B,9,9,0.0,,545,11469.9,177332
1086,1,-0.187,0,B,9,9,0.0,stuck,546,11470.0,177333
1087,300,-48.641,0,B,9,9,0.0,,546,11482.8,177633
1088,1,-0.186,0,B,9,17,0.0,stuck,547,11482.8,177634
1089,300,-48.021,0,B,17,17,0.0,,547,11495.3,177934
1090,1,-0.183,0,B,17,9,0.0,stuck,548,11495.3,177935
1091,300,-47.884,0,B,9,9,0.0,,548,11508.1,178235
1092,1,-0.175,0,B,9,16,0.0,stuck,549,11508.1,178236
1093,300,-55.799,0,B,16,16,0.0,,549,11521.3,178536
1094,1,-0.207,0,B,16,9,0.0,stuck,550,11521.3,178537
1095,300,-55.229,0,B,9,9,0.0,,550,11534.4,178837
1096,1,-0.198,0,B,9,17,0.0,stuck,551,11534.4,178838
1097,300,-48.75,0,B,17,17,0.0,,551,11548.9,179138
1098,1,-0.18,0,B,17,25,0.0,stuck,552,11548.9,179139
1099,300,-49.867,0,B,25,25,0.0,,552,11561.9,179439
1100,1,-0.189,0,B,25,9,0.0,stuck,553,11561.9,179440
1101,300,-62.547,0,B,9,24,0.0,,553,11575.3,179740
1102,227,-43.059,0,B,24,17,0.0,stuck,554,11585.3,179967
1103,300,-53.08,0,B,17,8,0.0,,554,11598.6,180267
1104,227,-39.408,0,B,8,16,0.0,stuck,555,11608.5,180494
1105,300,-53.182,0,B,16,16,0.0,,555,11621.6,180794
1106,1,-0.214,0,B,16,1,0.0,stuck,556,11621.6,180795
1107,300,-48.334,0,B,1,1,0.0,,556,11634.8,181095
1108,1,-0.191,0,B,1,17,0.0,stuck,557,11634.8,181096
1109,300,-44.602,0,B,17,17,0.0,,557,11647.8,181396
1110,1,-0.173,0,B,17,16,0.0,stuck,558,11647.8,181397
1111,300,-50.659,0,B,16,16,0.0,,558,11660.8,181697
1112,1,-0.202,0,B,16,9,0.0,stuck,559,11660.9,181698
1113,300,-45.593,0,B,9,9,0.0,,559,11674.0,181998
1114,1,-0.177,0,B,9,8,0.0,stuck,560,11674.0,181999
1115,300,-52.468,0,B,8,8,0.0,,560,11687.0,182299
1116,1,-0.21,0,B,8,9,0.0,stuck,561,11687.1,182300
1117,300,-47.517,0,B,9,9,0.0,,561,11700.0,182600
1118,1,-0.187,0,B,9,9,0.0,stuck,562,11700.1,182601
1119,300,-50.263,0,B,9,9,0.0,,562,11713.2,182901
1120,1,-0.2,0,B,9,16,0.0,stuck,563,11713.2,182902
1121,300,-54.9,0,B,16,16,0.0,,563,11726.3,183202
1122,1,-0.213,0,B,16,9,0.0,stuck,564,11726.3,183203
1123,300,-46.717,0,B,9,9,0.0,,564,11739.5,183503
1124,1,-0.182,0,B,9,9,0.0,stuck,565,11739.5,183504
1125,300,-49.293,0,B,9,9,0.0,,565,11752.7,183804
1126,1,-0.196,0,B,9,1,0.0,stuck,566,11752.7,183805
1127,300,-51.843,0,B,1,1,0.0,,566,11766.0,184105
1128,1,-0.201,0,B,1,18,0.0,stuck,567,11766.1,184106
1129,300,-41.214,0,B,18,18,0.1276,,567,11779.3,184406
1130,1,-0.153,0,B,18,17,0.0,stuck,568,11779.4,184407
1131,300,-43.918,0,B,17,17,0.0,,568,11792.5,184707
1132,1,-0.165,0,B,17,10,0.0,stuck,569,11792.5,184708
1133,300,-40.364,0,B,10,10,0.0,,569,11805.7,185008
1134,1,-0.154,0,B,10,17,0.0,stuck,570,11805.7,185009
1135,300,-46.609,0,B,17,17,0.0,,570,11818.6,185309
1136,1,-0.182,0,B,17,1,0.0,stuck,571,11818.7,185310
1137,300,-51.441,0,B,1,1,0.0,,571,11831.8,185610
1138,1,-0.202,0,B,1,1,0.0,stuck,572,11831.8,185611
1139,300,-48.255,0,B,1,1,0.0,,572,11844.8,185911
1140,1,-0.189,0,B,1,8,0.0,stuck,573,11844.8,185912
1141,300,-53.621,0,B,8,8,0.0,,573,11857.8,186212
1142,1,-0.214,0,B,8,9,0.0,stuck,574,11857.8,186213
1143,300,-48.462,0,B,9,9,0.0,,574,11870.8,186513
1144,1,-0.186,0,B,9,17,0.0,stuck,575,11870.9,186514
1145,300,-43.981,0,B,17,17,0.0,,575,11883.9,186814
1146,1,-0.17,0,B,17,16,0.0,stuck,576,11884.0,186815
1147,300,-52.262,0,B,16,16,0.0,,576,11896.9,187115
1148,1,-0.206,0,B,16,17,0.0,stuck,577,11896.9,187116
1149,300,-41.546,0,B,17,17,0.0,,577,11909.9,187416
1150,1,-0.159,0,B,17,8,0.0,stuck,578,11910.0,187417
1151,300,-52.476,0,B,8,8,0.0,,578,11922.9,187717
1152,1,-0.201,0,B,8,17,0.0,stuck,579,11922.9,187718
1153,300,-43.501,0,B,17,17,0.0,,579,11935.9,188018
1154,1,-0.163,0,B,17,9,0.0,stuck,580,11936.0,188019
1155,300,-47.445,0,B,9,9,0.0,,580,11949.1,188319
1156,1,-0.173,0,B,9,8,0.0,stuck,581,11949.2,188320
1157,300,-53.565,0,B,8,8,0.0,,581,11962.5,188620
1158,1,-0.206,0,B,8,1,0.0,stuck,582,11962.6,188621
1159,300,-54.463,0,B,1,1,0.0,,582,11975.7,188921
1160,1,-0.2,0,B,1,9,0.0,stuck,583,11975.8,188922
1161,300,-47.631,0,B,9,9,0.0,,583,11991.1,189222
1162,1,-0.171,0,B,9,9,0.0,stuck,584,11991.2,189223
1163,300,-49.645,0,B,9,9,0.0,,584,12004.5,189523
1164,1,-0.178,0,B,9,9,0.0,stuck,585,12004.6,189524
1165,300,-51.061,0,B,9,9,0.0,,585,12017.5,189824
1166,1,-0.182,0,B,9,10,0.0,stuck,586,12017.6,189825
1167,300,-45.942,0,B,10,10,0.0,,586,12030.6,190125
1168,1,-0.16,0,B,10,24,0.0,stuck,587,12030.7,190126
1169,300,-52.938,0,B,24,24,0.0,,587,12044.1,190426
1170,1,-0.203,0,B,24,25,0.0,stuck,588,12044.1,190427
1171,300,-47.358,0,B,25,25,0.0,,588,12057.0,190727
1172,1,-0.17,0,B,25,9,0.0,stuck,589,12057.1,190728
1173,300,-52.566,0,B,9,9,0.0,,589,12070.1,191028
1174,1,-0.198,0,B,9,18,0.0,stuck,590,12070.1,191029
1175,300,-50.228,0,B,18,18,0.1138,,590,12083.2,191329
1176,1,-0.157,0,B,18,17,0.0,stuck,591,12083.2,191330
1177,300,-51.601,0,B,17,17,0.0,,591,12096.3,191630
1178,1,-0.2,0,B,17,18,0.0,stuck,592,12096.4,191631
1179,300,-47.82,0,B,18,18,0.1014,,592,12109.5,191931
1180,1,-0.154,0,B,18,24,0.0,stuck,593,12109.6,191932
1181,300,-52.457,0,B,24,24,0.0,,593,12122.7,192232
1182,1,-0.206,0,B,24,9,0.0,stuck,594,12122.7,192233
1183,300,-43.548,0,B,9,9,0.0,,594,12135.6,192533
1184,1,-0.161,0,B,9,9,0.0,stuck,595,12135.7,192534
1185,300,-50.96,0,B,9,9,0.0,,595,12148.6,192834
1186,1,-0.195,0,B,9,9,0.0,stuck,596,12148.7,192835
1187,300,-50.068,0,B,9,9,0.0,,596,12161.7,193135
1188,1,-0.192,0,B,9,25,0.0,stuck,597,12161.7,193136
1189,300,-48.452,0,B,25,25,0.0,,597,12174.8,193436
1190,1,-0.189,0,B,25,25,0.0,stuck,598,12174.8,193437
1191,300,-47.102,0,B,25,25,0.0,,598,12187.7,193737
1192,1,-0.175,0,B,25,17,0.0,stuck,599,12187.8,193738
1193,300,-43.511,0,B,17,17,0.0,,599,12200.7,194038
1194,1,-0.171,0,B,17,17,0.0,stuck,600,12200.8,194039
1195,300,-51.605,0,B,17,17,0.0,,600,12213.8,194339
1196,1,-0.201,0,B,17,17,0.0,stuck,601,12213.8,194340
1197,300,-50.691,0,B,17,17,0.0,,601,12226.8,194640
1198,1,-0.201,0,B,17,8,0.0,stuck,602,12226.8,194641
1199,300,-58.358,0,B,8,8,0.0,,602,12239.8,194941
1200,1,-0.203,0,B,8,25,0.0,stuck,603,12239.9,194942
1201,300,-53.274,0,B,25,25,0.0,,603,12252.8,195242
1202,1,-0.198,0,B,25,17,0.0,stuck,604,12252.8,195243
1203,300,-52.01,0,B,17,17,0.0,,604,12265.6,195543
1204,1,-0.186,0,B,17,9,0.0,stuck,605,12265.7,195544
1205,300,-46.536,0,B,9,9,0.0,,605,12278.4,195844
1206,1,-0.169,0,B,9,8,0.0,stuck,606,12278.5,195845
1207,300,-57.794,0,B,8,8,0.0,,606,12291.5,196145
1208,1,-0.21,0,B,8,17,0.0,stuck,607,12291.5,196146
1209,300,-55.672,0,B,17,17,0.0,,607,12304.7,196446
1210,1,-0.193,0,B,17,17,0.0,stuck,608,12304.8,196447
1211,300,-60.905,0,B,17,17,0.0,,608,12317.8,196747
1212,1,-0.199,0,B,17,25,0.0,stuck,609,12317.8,196748
1213,300,-55.868,0,B,25,25,0.0,,609,12330.5,197048
1214,1,-0.172,0,B,25,17,0.0,stuck,610,12330.5,197049
1215,300,-55.462,0,B,17,17,0.0,,610,12343.5,197349
1216,1,-0.191,0,B,17,25,0.0,stuck,611,12343.5,197350
1217,300,-55.397,0,B,25,25,0.0,,611,12356.6,197650
1218,1,-0.193,0,B,25,1,0.0,stuck,612,12356.6,197651
1219,300,-57.143,0,B,1,1,0.0,,612,12369.8,197951
1220,1,-0.2,0,B,1,9,0.0,stuck,613,12369.8,197952
1221,300,-51.405,0,B,9,9,0.0,,613,12383.0,198252
1222,1,-0.176,0,B,9,8,0.0,stuck,614,12383.0,198253
1223,300,-57.505,0,B,8,8,0.0,,614,12396.1,198553
1224,1,-0.202,0,B,8,17,0.0,stuck,615,12396.1,198554
1225,300,-49.878,0,B,17,17,0.0,,615,12409.3,198854
1226,1,-0.163,0,B,17,8,0.0,stuck,616,12409.3,198855
1227,300,-56.746,0,B,8,8,0.0,,616,12422.3,199155
1228,1,-0.206,0,B,8,1,0.0,stuck,617,12422.4,199156
1229,300,-49.44,0,B,1,1,0.0,,617,12435.4,199456
1230,1,-0.183,0,B,1,17,0.0,stuck,618,12435.4,199457
1231,300,-53.025,0,B,17,17,0.0,,618,12448.4,199757
1232,1,-0.18,0,B,17,17,0.0,stuck,619,12448.4,199758
1233,300,-48.67,0,B,17,17,0.0,,619,12535.5,200058
1234,1,-0.169,0,B,17,16,0.0,stuck,620,12535.5,200059
1235,300,-58.755,0,B,16,16,0.0,,620,12548.4,200359
1236,1,-0.212,0,B,16,8,0.0,stuck,621,12548.5,200360
1237,300,-59.016,0,B,8,8,0.0,,621,12561.6,200660
1238,1,-0.215,0,B,8,17,0.0,stuck,622,12561.6,200661
