episode,steps,return,success,target,interventions_total,wallclock_s,global_step
611,300,-55.603,0,B,0,6640.1,180117
612,300,-47.866,0,A,0,6650.7,180417
613,300,-56.1,0,B,0,6661.3,180717
614,194,-15.376,1,A,0,6668.1,180911
615,300,-50.971,0,B,0,6678.5,181211
616,136,-4.834,1,A,0,6683.4,181347
617,300,-58.981,0,B,0,6693.9,181647
618,300,-58.361,0,A,0,6704.6,181947
619,300,-48.733,0,B,0,6715.4,182247
620,300,-45.43,0,A,0,6726.0,182547
621,300,-42.428,0,B,0,6736.4,182847
622,300,-33.301,0,A,0,6746.9,183147
623,300,-65.326,0,B,0,6757.3,183447
624,32,4.818,1,A,0,6758.4,183479
625,74,-1.684,1,B,0,6761.0,183553
626,300,-50.519,0,A,0,6771.6,183853
627,249,-19.168,1,B,0,6780.2,184102
628,300,-53.269,0,A,0,6790.7,184402
629,125,-12.575,1,B,0,6795.1,184527
630,300,-49.216,0,A,0,6805.8,184827
631,300,-56.175,0,B,0,6816.1,185127
632,300,-40.671,0,A,0,6826.6,185427
633,300,-40.644,0,B,0,6837.0,185727
634,36,4.848,1,A,0,6838.2,185763
635,76,-1.798,1,B,0,6840.9,185839
636,300,-33.329,0,A,0,6851.3,186139
637,90,-3.493,1,B,0,6854.5,186229
638,39,4.675,1,A,0,6855.9,186268
639,300,-49.209,0,B,0,6866.3,186568
640,48,3.184,1,A,0,6868.0,186616
641,300,-41.546,0,B,0,6878.5,186916
642,300,-61.314,0,A,0,6889.1,187216
643,94,-3.902,1,B,0,6892.4,187310
644,300,-62.209,0,A,0,6902.8,187610
645,300,-42.001,0,B,0,6913.3,187910
646,300,-54.752,0,A,0,6924.0,188210
647,300,-42.651,0,B,0,6934.3,188510
648,300,-49.158,0,A,0,6944.8,188810
649,300,-46.607,0,B,0,6955.2,189110
650,300,-46.512,0,A,0,6965.4,189410
651,300,-56.426,0,B,0,6975.9,189710
652,300,-65.732,0,A,0,6986.6,190010
653,300,-39.921,0,B,0,6997.3,190310
654,300,-56.565,0,A,0,7007.9,190610
655,100,-2.878,1,B,0,7011.4,190710
656,300,-42.723,0,A,0,7022.0,191010
657,300,-54.362,0,B,0,7032.7,191310
658,300,-46.065,0,A,0,7043.3,191610
659,300,-55.5,0,B,0,7053.9,191910
660,300,-34.352,0,A,0,7064.4,192210
661,93,-5.735,1,B,0,7067.5,192303
662,300,-45.452,0,A,0,7078.2,192603
663,48,2.632,1,B,0,7079.8,192651
664,300,-53.622,0,A,0,7090.3,192951
665,300,-37.085,0,B,0,7100.8,193251
666,59,0.138,1,A,0,7102.8,193310
667,184,-12.324,1,B,0,7109.3,193494
668,300,-45.539,0,A,0,7119.7,193794
669,300,-54.142,0,B,0,7130.1,194094
670,300,-27.464,0,A,0,7140.4,194394
671,92,-2.709,1,B,0,7143.6,194486
672,300,-42.491,0,A,0,7153.9,194786
673,263,-24.307,1,B,0,7163.1,195049
674,300,-43.149,0,A,0,7173.6,195349
675,104,-3.671,1,B,0,7177.5,195453
676,300,-32.28,0,A,0,7188.3,195753
677,300,-34.253,0,B,0,7199.1,196053
678,300,-42.226,0,A,0,7209.7,196353
679,300,-46.279,0,B,0,7220.5,196653
680,300,-38.365,0,A,0,7231.3,196953
681,300,-48.422,0,B,0,7242.2,197253
682,300,-40.284,0,A,0,7252.8,197553
683,300,-44.21,0,B,0,7263.2,197853
684,300,-39.711,0,A,0,7273.8,198153
685,300,-31.786,0,B,0,7284.2,198453
686,300,-50.977,0,A,0,7294.3,198753
687,300,-32.639,0,B,0,7304.7,199053
688,84,-2.804,1,A,0,7307.6,199137
689,74,-1.78,1,B,0,7310.1,199211
690,300,-54.568,0,A,0,7320.1,199511
691,167,-9.899,1,B,0,7325.9,199678
692,300,-57.099,0,A,0,7336.3,199978
693,71,-0.296,1,B,0,7390.0,200049
694,300,-36.791,0,A,0,7400.3,200349
695,300,-49.231,0,B,0,7410.8,200649
696,300,-41.327,0,A,0,7421.1,200949
697,59,0.336,1,B,0,7423.2,201008
698,300,-40.789,0,A,0,7433.6,201308
699,63,0.088,1,B,0,7435.8,201371
700,300,-38.891,0,A,0,7446.3,201671
701,68,-1.303,1,B,0,7448.8,201739
702,300,-30.889,0,A,0,7459.2,202039
703,69,-1.423,1,B,0,7461.7,202108
704,300,-57.968,0,A,0,7472.4,202408
705,300,-35.202,0,B,0,7482.6,202708
706,300,-40.681,0,A,0,7493.3,203008
707,107,-5.64,1,B,0,7497.2,203115
708,300,-40.94,0,A,0,7507.5,203415
709,300,-34.773,0,B,0,7517.9,203715
710,300,-37.514,0,A,0,7528.4,204015
711,224,-20.452,1,B,0,7536.5,204239
712,101,-6.082,1,A,0,7540.1,204340
713,300,-33.477,0,B,0,7550.5,204640
714,300,-40.628,0,A,0,7560.8,204940
715,56,0.845,1,B,0,7562.8,204996
716,300,-60.576,0,A,0,7573.2,205296
717,300,-37.314,0,B,0,7583.8,205596
718,300,-41.219,0,A,0,7594.2,205896
719,300,-32.946,0,B,0,7604.7,206196
720,300,-48.982,0,A,0,7615.2,206496
721,58,1.328,1,B,0,7617.3,206554
722,300,-32.08,0,A,0,7627.5,206854
723,92,-1.752,1,B,0,7630.7,206946
724,46,2.757,1,A,0,7632.3,206992
725,300,-56.998,0,B,0,7642.7,207292
726,300,-53.461,0,A,0,7653.4,207592
727,122,-8.245,1,B,0,7657.7,207714
728,300,-47.992,0,A,0,7668.2,208014
729,300,-30.768,0,B,0,7678.7,208314
730,300,-29.037,0,A,0,7689.0,208614
731,72,-1.295,1,B,0,7691.5,208686
732,300,-36.369,0,A,0,7702.7,208986
733,300,-56.49,0,B,0,7713.4,209286
734,300,-34.571,0,A,0,7723.8,209586
735,121,-8.787,1,B,0,7728.1,209707
736,300,-35.251,0,A,0,7738.5,210007
737,300,-49.771,0,B,0,7748.9,210307
738,300,-40.554,0,A,0,7759.4,210607
739,105,-5.68,1,B,0,7763.0,210712
740,300,-55.112,0,A,0,7773.4,211012
741,300,-33.985,0,B,0,7783.9,211312
742,300,-35.675,0,A,0,7794.5,211612
743,92,-4.167,1,B,0,7797.8,211704
744,300,-35.902,0,A,0,7808.3,212004
745,300,-43.263,0,B,0,7818.6,212304
746,36,5.113,1,A,0,7819.8,212340
747,300,-58.754,0,B,0,7830.4,212640
748,300,-58.22,0,A,0,7840.9,212940
749,127,-7.018,1,B,0,7845.3,213067
750,300,-45.034,0,A,0,7855.7,213367
751,300,-54.838,0,B,0,7867.3,213667
752,47,2.955,1,A,0,7868.9,213714
753,74,-2.126,1,B,0,7871.5,213788
754,300,-43.033,0,A,0,7882.1,214088
755,300,-57.362,0,B,0,7892.8,214388
756,44,3.739,1,A,0,7894.3,214432
757,300,-36.774,0,B,0,7904.7,214732
758,300,-37.675,0,A,0,7915.1,215032
759,83,-4.423,1,B,0,7918.1,215115
760,300,-34.42,0,A,0,7928.6,215415
761,300,-55.146,0,B,0,7939.1,215715
762,48,2.337,1,A,0,7940.8,215763
763,300,-50.726,0,B,0,7951.4,216063
764,227,-12.315,1,A,0,7959.4,216290
765,300,-38.397,0,B,0,7969.9,216590
766,69,-1.397,1,A,0,7972.4,216659
767,300,-61.436,0,B,0,7982.9,216959
768,300,-41.686,0,A,0,7993.5,217259
769,60,0.789,1,B,0,7995.7,217319
770,300,-48.142,0,A,0,8006.2,217619
771,74,-1.664,1,B,0,8008.7,217693
772,300,-38.313,0,A,0,8019.1,217993
773,69,-1.024,1,B,0,8022.3,218062
774,300,-35.705,0,A,0,8034.4,218362
775,300,-32.344,0,B,0,8044.8,218662
776,300,-42.154,0,A,0,8055.2,218962
777,71,-1.444,1,B,0,8057.7,219033
778,300,-52.951,0,A,0,8068.1,219333
779,300,-58.813,0,B,0,8078.5,219633
780,120,-8.891,1,A,0,8082.7,219753
781,116,-8.87,1,B,0,8086.9,219869
782,300,-38.18,0,A,0,8097.6,220169
783,300,-52.136,0,B,0,8108.0,220469
784,300,-39.527,0,A,0,8118.6,220769
785,227,-13.043,1,B,0,8126.5,220996
786,300,-42.606,0,A,0,8137.0,221296
787,60,-0.344,1,B,0,8139.1,221356
788,39,3.96,1,A,0,8140.5,221395
789,300,-44.682,0,B,0,8151.1,221695
790,300,-30.033,0,A,0,8161.4,221995
791,300,-31.548,0,B,0,8171.5,222295
792,300,-32.204,0,A,0,8181.8,222595
793,300,-62.424,0,B,0,8192.2,222895
794,300,-34.392,0,A,0,8202.3,223195
795,300,-59.6,0,B,0,8212.4,223495
796,43,3.211,1,A,0,8213.9,223538
797,300,-29.062,0,B,0,8223.9,223838
798,300,-31.333,0,A,0,8234.0,224138
799,300,-42.431,0,B,0,8244.3,224438
800,161,-12.936,1,A,0,8249.8,224599
801,78,-2.226,1,B,0,8252.6,224677
802,140,-4.287,1,A,0,8257.3,224817
803,300,-41.852,0,B,0,8314.2,225117
804,300,-40.619,0,A,0,8324.6,225417
805,65,-0.541,1,B,0,8326.9,225482
806,300,-43.384,0,A,0,8337.1,225782
807,168,-16.62,1,B,0,8343.0,225950
808,300,-48.393,0,A,0,8353.3,226250
809,69,-0.86,1,B,0,8355.9,226319
810,300,-33.16,0,A,0,8366.3,226619
811,300,-48.237,0,B,0,8377.2,226919
812,135,-7.47,1,A,0,8381.8,227054
813,76,-2.264,1,B,0,8384.5,227130
814,300,-40.402,0,A,0,8394.9,227430
815,65,-1.054,1,B,0,8397.2,227495
816,300,-44.374,0,A,0,8407.5,227795
817,259,-19.314,1,B,0,8416.6,228054
818,300,-38.144,0,A,0,8427.1,228354
819,94,-6.326,1,B,0,8430.5,228448
820,300,-36.17,0,A,0,8440.7,228748
821,300,-61.38,0,B,0,8451.1,229048
822,300,-44.652,0,A,0,8461.6,229348
823,77,-2.655,1,B,0,8464.3,229425
824,300,-37.258,0,A,0,8474.7,229725
825,59,0.916,1,B,0,8476.7,229784
826,62,0.912,1,A,0,8478.8,229846
827,66,-0.955,1,B,0,8481.2,229912
828,95,-4.789,1,A,0,8484.4,230007
829,76,-1.592,1,B,0,8487.1,230083
830,300,-48.195,0,A,0,8497.4,230383
831,63,-0.923,1,B,0,8499.6,230446
832,300,-28.161,0,A,0,8510.1,230746
833,300,-39.586,0,B,0,8520.5,231046
834,126,-9.151,1,A,0,8524.8,231172
835,89,-0.812,1,B,0,8527.8,231261
836,300,-54.548,0,A,0,8538.3,231561
837,65,-0.851,1,B,0,8540.5,231626
838,147,-6.458,1,A,0,8545.7,231773
839,56,1.063,1,B,0,8547.6,231829
840,300,-40.364,0,A,0,8558.0,232129
841,300,-59.926,0,B,0,8568.2,232429
842,136,-13.448,1,A,0,8573.1,232565
843,256,-31.523,1,B,0,8582.1,232821
844,43,3.539,1,A,0,8583.6,232864
845,300,-63.413,0,B,0,8594.1,233164
846,300,-43.947,0,A,0,8604.6,233464
847,300,-53.887,0,B,0,8615.0,233764
848,51,3.029,1,A,0,8616.8,233815
849,300,-53.038,0,B,0,8627.2,234115
850,246,-24.35,1,A,0,8635.7,234361
851,300,-43.698,0,B,0,8646.1,234661
852,60,1.668,1,A,0,8648.2,234721
853,300,-57.198,0,B,0,8658.6,235021
854,300,-37.716,0,A,0,8669.2,235321
855,192,-18.53,1,B,0,8675.9,235513
856,173,-10.911,1,A,0,8682.0,235686
857,74,-1.615,1,B,0,8684.5,235760
858,300,-24.485,0,A,0,8695.1,236060
859,64,-0.361,1,B,0,8697.2,236124
860,109,-2.533,1,A,0,8701.2,236233
861,300,-56.859,0,B,0,8711.5,236533
862,45,3.67,1,A,0,8713.0,236578
863,300,-50.134,0,B,0,8723.5,236878
864,300,-32.576,0,A,0,8734.3,237178
865,300,-58.861,0,B,0,8746.6,237478
866,300,-41.87,0,A,0,8757.0,237778
867,300,-55.177,0,B,0,8767.6,238078
868,58,0.598,1,A,0,8769.6,238136
869,77,-3.632,1,B,0,8772.2,238213
870,223,-17.472,1,A,0,8780.3,238436
871,300,-33.355,0,B,0,8790.8,238736
872,33,5.176,1,A,0,8792.0,238769
873,60,1.081,1,B,0,8794.0,238829
874,300,-37.286,0,A,0,8804.8,239129
875,78,-3.438,1,B,0,8807.5,239207
876,300,-52.067,0,A,0,8818.1,239507
877,129,-12.29,1,B,0,8822.6,239636
878,300,-30.132,0,A,0,8832.9,239936
879,67,-1.033,1,B,0,8835.3,240003
880,300,-35.249,0,A,0,8845.9,240303
881,300,-62.54,0,B,0,8856.3,240603
882,32,5.535,1,A,0,8857.4,240635
883,300,-54.337,0,B,0,8867.7,240935
884,44,3.237,1,A,0,8869.2,240979
885,195,-14.212,1,B,0,8876.0,241174
886,300,-31.176,0,A,0,8886.6,241474
887,300,-55.195,0,B,0,8897.0,241774
888,42,3.689,1,A,0,8898.5,241816
889,89,-6.469,1,B,0,8901.6,241905
890,268,-20.242,1,A,0,8911.1,242173
891,300,-61.966,0,B,0,8921.6,242473
892,155,-5.557,1,A,0,8927.0,242628
893,300,-61.168,0,B,0,8937.5,242928
894,271,-17.292,1,A,0,8947.0,243199
895,76,-3.086,1,B,0,8949.6,243275
896,300,-39.432,0,A,0,8960.1,243575
897,300,-43.115,0,B,0,8970.7,243875
898,300,-26.514,0,A,0,8981.1,244175
899,300,-37.174,0,B,0,8991.9,244475
900,300,-27.697,0,A,0,9002.4,244775
901,207,-20.736,1,B,0,9009.7,244982
902,300,-32.047,0,A,0,9020.0,245282
903,300,-36.707,0,B,0,9030.5,245582
904,40,4.477,1,A,0,9031.9,245622
905,90,-5.599,1,B,0,9034.9,245712
906,76,-0.561,1,A,0,9037.6,245788
907,300,-37.01,0,B,0,9048.4,246088
908,300,-49.402,0,A,0,9058.9,246388
909,227,-29.852,1,B,0,9066.8,246615
910,34,4.695,1,A,0,9067.9,246649
911,71,-0.826,1,B,0,9070.4,246720
912,57,0.084,1,A,0,9072.4,246777
913,300,-49.99,0,B,0,9083.0,247077
914,300,-34.625,0,A,0,9093.6,247377
915,300,-49.873,0,B,0,9103.8,247677
916,65,-0.375,1,A,0,9106.1,247742
917,79,-3.086,1,B,0,9108.7,247821
918,300,-38.09,0,A,0,9118.9,248121
919,63,-0.256,1,B,0,9120.9,248184
920,47,3.277,1,A,0,9122.5,248231
921,63,0.289,1,B,0,9124.7,248294
922,35,5.006,1,A,0,9125.8,248329
923,58,0.784,1,B,0,9127.9,248387
924,45,2.854,1,A,0,9129.3,248432
925,73,-1.92,1,B,0,9131.8,248505
926,52,1.301,1,A,0,9133.6,248557
927,300,-41.688,0,B,0,9143.9,248857
928,37,4.817,1,A,0,9145.2,248894
929,300,-35.212,0,B,0,9155.7,249194
930,132,-11.419,1,A,0,9160.3,249326
931,84,-5.374,1,B,0,9163.1,249410
932,52,1.659,1,A,0,9164.9,249462
933,278,-20.882,1,B,0,9174.7,249740
934,48,1.91,1,A,0,9176.4,249788
935,65,-0.06,1,B,0,9178.7,249853
936,300,-45.312,0,A,0,9229.6,250153
937,300,-45.513,0,B,0,9240.1,250453
938,255,-20.179,1,A,0,9248.9,250708
939,70,-0.433,1,B,0,9251.3,250778
940,28,6.187,1,A,0,9252.2,250806
941,240,-25.373,0,B,1,9260.7,251046
942,300,-33.344,0,A,1,9271.1,251346
943,300,-34.637,0,B,1,9281.6,251646
944,33,5.598,1,A,1,9282.7,251679
945,58,0.585,1,B,1,9284.7,251737
946,300,-28.932,0,A,1,9295.3,252037
947,59,0.992,1,B,1,9297.3,252096
948,300,-35.558,0,A,1,9307.7,252396
949,54,1.423,1,B,1,9309.6,252450
950,300,-38.405,0,A,1,9319.9,252750
951,241,-16.988,1,B,1,9328.2,252991
952,300,-43.05,0,A,1,9338.6,253291
953,66,0.253,1,B,1,9340.9,253357
954,300,-36.994,0,A,1,9351.3,253657
955,300,-36.597,0,B,1,9361.8,253957
956,67,0.757,1,A,1,9364.2,254024
957,73,-0.442,1,B,1,9366.8,254097
958,300,-46.368,0,A,1,9377.0,254397
959,56,1.334,1,B,1,9378.9,254453
960,226,-13.014,1,A,1,9386.9,254679
961,300,-57.353,0,B,1,9397.6,254979
962,56,2.598,1,A,1,9399.6,255035
963,300,-35.902,0,B,1,9410.0,255335
964,300,-35.339,0,A,1,9420.3,255635
965,60,0.583,1,B,1,9422.3,255695
966,300,-53.16,0,A,1,9432.7,255995
967,74,-1.429,1,B,1,9435.2,256069
968,225,-13.26,1,A,1,9443.1,256294
969,64,0.49,1,B,1,9445.4,256358
970,287,-22.235,1,A,1,9455.5,256645
971,69,-1.56,1,B,1,9458.0,256714
972,300,-42.762,0,A,1,9468.4,257014
973,59,0.822,1,B,1,9470.5,257073
974,32,5.532,1,A,1,9471.6,257105
975,53,1.388,1,B,1,9473.5,257158
976,32,5.074,1,A,1,9474.6,257190
977,280,-23.725,1,B,1,9484.2,257470
978,50,2.81,1,A,1,9485.9,257520
979,60,0.661,1,B,1,9488.2,257580
980,37,4.63,1,A,1,9489.9,257617
981,300,-48.051,0,B,1,9507.2,257917
982,166,-7.6,1,A,1,9514.3,258083
983,58,0.948,1,B,1,9516.7,258141
984,88,-1.824,1,A,1,9520.3,258229
985,52,1.995,1,B,1,9522.3,258281
986,300,-45.191,0,A,1,9533.5,258581
987,300,-58.463,0,B,1,9544.0,258881
988,47,2.276,1,A,1,9545.7,258928
989,300,-36.517,0,B,1,9555.9,259228
990,49,3.012,1,A,1,9557.6,259277
991,300,-61.769,0,B,1,9568.6,259577
992,300,-34.124,0,A,1,9579.3,259877
993,300,-35.688,0,B,1,9589.5,260177
994,164,-9.358,1,A,1,9595.1,260341
995,134,-8.198,1,B,1,9599.8,260475
996,300,-41.818,0,A,1,9610.0,260775
997,59,0.907,1,B,1,9612.0,260834
998,49,3.07,1,A,1,9613.7,260883
999,300,-38.449,0,B,1,9623.9,261183
1000,300,-60.429,0,A,1,9634.2,261483
1001,161,-7.611,1,B,1,9639.9,261644
1002,300,-51.57,0,A,1,9650.0,261944
1003,209,-8.895,1,B,1,9657.2,262153
1004,300,-53.201,0,A,1,9667.4,262453
1005,300,-42.378,0,B,1,9677.6,262753
1006,300,-51.547,0,A,1,9687.9,263053
1007,126,-7.972,1,B,1,9692.2,263179
1008,300,-57.153,0,A,1,9702.6,263479
1009,55,1.718,1,B,1,9704.4,263534
1010,300,-57.909,0,A,1,9714.4,263834
1011,51,2.067,1,B,1,9716.2,263885
1012,300,-60.698,0,A,1,9726.2,264185
1013,300,-36.9,0,B,1,9736.6,264485
1014,34,4.807,1,A,1,9737.8,264519
1015,58,1.266,1,B,1,9739.8,264577
1016,300,-63.941,0,A,1,9749.9,264877
1017,300,-46.228,0,B,1,9760.4,265177
1018,89,0.289,1,A,1,9763.4,265266
1019,256,-13.992,1,B,1,9772.2,265522
1020,54,1.511,1,A,1,9774.0,265576
1021,51,1.6,1,B,1,9775.8,265627
1022,170,-9.055,1,A,1,9781.7,265797
1023,300,-55.837,0,B,1,9792.0,266097
1024,35,4.631,1,A,1,9793.4,266132
1025,291,-24.413,1,B,1,9804.9,266423
1026,72,-0.609,1,A,1,9807.4,266495
1027,300,-62.017,0,B,1,9818.3,266795
1028,35,4.675,1,A,1,9819.5,266830
1029,61,-0.24,1,B,1,9821.6,266891
1030,300,-27.277,0,A,1,9831.9,267191
1031,54,1.306,1,B,1,9833.7,267245
1032,64,-0.388,1,A,1,9836.0,267309
1033,300,-55.167,0,B,1,9846.4,267609
1034,29,5.823,1,A,1,9847.4,267638
1035,64,-1.405,1,B,1,9849.6,267702
1036,196,-25.332,1,A,1,9856.7,267898
1037,300,-57.415,0,B,1,9867.5,268198
1038,38,4.152,1,A,1,9868.8,268236
1039,300,-34.433,0,B,1,9879.5,268536
1040,32,5.577,1,A,1,9880.7,268568
1041,53,1.803,1,B,1,9882.5,268621
1042,35,4.635,1,A,1,9883.8,268656
1043,53,1.746,1,B,1,9885.5,268709
1044,101,-2.492,1,A,1,9889.0,268810
1045,64,-0.135,1,B,1,9891.3,268874
1046,300,-44.7,0,A,1,9901.9,269174
1047,68,-0.769,1,B,1,9904.3,269242
1048,241,-12.332,1,A,1,9912.6,269483
1049,51,3.536,1,B,1,9914.4,269534
1050,37,4.211,1,A,1,9915.7,269571
1051,300,-45.893,0,B,1,9925.9,269871
1052,300,-28.68,0,A,1,9936.8,270171
1053,61,-0.334,1,B,1,9939.2,270232
1054,40,3.874,1,A,1,9940.8,270272
1055,300,-53.583,0,B,1,9951.4,270572
1056,300,-23.59,0,A,1,9961.7,270872
1057,83,-2.79,1,B,1,9964.7,270955
1058,36,4.906,1,A,1,9965.9,270991
1059,51,2.301,1,B,1,9967.7,271042
1060,41,4.132,1,A,1,9969.2,271083
1061,49,2.756,1,B,1,9970.9,271132
1062,147,-2.444,1,A,1,9976.1,271279
1063,62,-0.309,1,B,1,9978.3,271341
1064,33,5.581,1,A,1,9979.4,271374
1065,57,1.028,1,B,1,9981.5,271431
1066,39,3.406,1,A,1,9982.9,271470
1067,56,0.345,1,B,1,9984.8,271526
1068,55,3.501,1,A,1,9986.8,271581
1069,117,-8.353,1,B,1,9991.0,271698
1070,38,4.665,1,A,1,9992.2,271736
1071,58,0.461,1,B,1,9994.2,271794
1072,124,-6.937,1,A,1,9998.5,271918
1073,66,-0.68,1,B,1,10000.7,271984
1074,300,-29.303,0,A,1,10011.2,272284
1075,71,-1.239,1,B,1,10013.6,272355
1076,35,4.741,1,A,1,10014.7,272390
1077,300,-48.006,0,B,1,10024.8,272690
1078,300,-28.122,0,A,1,10035.0,272990
1079,72,-0.806,1,B,1,10037.5,273062
1080,122,-7.656,1,A,1,10041.5,273184
1081,53,1.062,1,B,1,10043.3,273237
1082,40,3.746,1,A,1,10044.7,273277
1083,53,2.099,1,B,1,10046.4,273330
1084,37,4.679,1,A,1,10047.7,273367
1085,60,0.252,1,B,1,10049.7,273427
1086,300,-29.326,0,A,1,10060.3,273727
1087,55,1.676,1,B,1,10062.2,273782
1088,59,2.231,1,A,1,10064.2,273841
1089,56,2.096,1,B,1,10066.2,273897
1090,300,-31.381,0,A,1,10076.7,274197
1091,300,-35.763,0,B,1,10087.1,274497
1092,39,3.899,1,A,1,10088.4,274536
1093,51,1.385,1,B,1,10090.3,274587
1094,46,3.657,1,A,1,10091.8,274633
1095,65,-0.455,1,B,1,10094.1,274698
1096,36,5.046,1,A,1,10095.3,274734
1097,58,1.233,1,B,1,10097.4,274792
1098,49,2.633,1,A,1,10099.1,274841
1099,57,1.03,1,B,1,10101.1,274898
1100,41,3.755,1,A,1,10102.6,274939
1101,54,1.057,1,B,1,10104.6,274993
1102,53,2.232,1,A,1,10144.2,275046
1103,56,0.804,1,B,1,10146.2,275102
1104,234,-8.678,1,A,1,10154.5,275336
1105,300,-28.754,0,B,1,10164.9,275636
1106,300,-32.064,0,A,1,10175.5,275936
1107,158,-6.867,1,B,1,10181.1,276094
1108,300,-24.942,0,A,1,10192.2,276394
1109,61,0.499,1,B,1,10194.4,276455
1110,292,-32.302,1,A,1,10204.8,276747
1111,300,-39.714,0,B,1,10215.1,277047
1112,46,2.68,1,A,1,10216.7,277093
1113,61,0.323,1,B,1,10218.9,277154
1114,36,4.811,1,A,1,10220.1,277190
1115,49,2.337,1,B,1,10221.9,277239
1116,45,3.481,1,A,1,10223.5,277284
1117,45,3.334,1,B,1,10225.1,277329
1118,39,4.716,1,A,1,10226.5,277368
1119,58,1.098,1,B,1,10228.5,277426
1120,102,-2.699,1,A,1,10232.1,277528
1121,54,1.336,1,B,1,10234.0,277582
1122,34,4.919,1,A,1,10235.2,277616
1123,49,1.932,1,B,1,10236.9,277665
1124,300,-31.251,0,A,1,10247.3,277965
1125,56,1.656,1,B,1,10249.3,278021
1126,46,2.815,1,A,1,10251.0,278067
1127,51,2.039,1,B,1,10252.8,278118
1128,37,4.212,1,A,1,10254.0,278155
1129,57,1.088,1,B,1,10256.0,278212
1130,40,4.361,1,A,1,10257.3,278252
1131,56,1.172,1,B,1,10259.2,278308
1132,123,-1.857,1,A,1,10263.5,278431
1133,61,0.543,1,B,1,10265.6,278492
1134,40,3.892,1,A,1,10266.9,278532
1135,51,1.989,1,B,1,10268.7,278583
1136,43,3.18,1,A,1,10270.2,278626
1137,158,-7.597,1,B,1,10275.7,278784
1138,169,-8.824,1,A,1,10281.4,278953
1139,69,-0.359,1,B,1,10283.9,279022
1140,46,2.882,1,A,1,10285.5,279068
1141,53,2.222,1,B,1,10287.4,279121
1142,38,4.484,1,A,1,10288.7,279159
1143,68,-1.38,1,B,1,10291.2,279227
1144,300,-30.98,0,A,1,10301.6,279527
1145,54,1.239,1,B,1,10303.6,279581
1146,51,2.644,1,A,1,10305.4,279632
1147,54,1.597,1,B,1,10307.3,279686
1148,300,-27.448,0,A,1,10317.7,279986
1149,67,-0.349,1,B,1,10319.9,280053
1150,300,-23.514,0,A,1,10330.4,280353
1151,60,0.702,1,B,1,10332.4,280413
1152,300,-33.748,0,A,1,10343.0,280713
1153,61,-0.521,1,B,1,10345.3,280774
1154,40,3.77,1,A,1,10346.7,280814
1155,43,3.318,1,B,1,10348.2,280857
1156,269,-18.542,1,A,1,10357.6,281126
1157,300,-49.55,0,B,1,10368.0,281426
1158,300,-31.185,0,A,1,10378.5,281726
1159,61,0.201,1,B,1,10380.6,281787
1160,148,-11.51,1,A,1,10385.8,281935
1161,300,-57.461,0,B,1,10396.1,282235
1162,39,4.029,1,A,1,10397.4,282274
1163,53,1.773,1,B,1,10399.2,282327
1164,31,5.8,1,A,1,10400.3,282358
1165,128,-8.038,1,B,1,10404.8,282486
1166,42,3.418,1,A,1,10406.3,282528
1167,300,-28.692,0,B,1,10416.5,282828
1168,225,-17.148,1,A,1,10424.4,283053
1169,55,1.504,1,B,1,10426.3,283108
1170,300,-27.3,0,A,1,10436.5,283408
1171,57,1.045,1,B,1,10438.5,283465
1172,99,-0.775,1,A,1,10442.1,283564
1173,60,0.227,1,B,1,10444.2,283624
1174,49,2.215,1,A,1,10445.8,283673
1175,54,1.762,1,B,1,10447.7,283727
1176,45,4.086,1,A,1,10449.2,283772
1177,52,1.895,1,B,1,10451.1,283824
1178,115,-0.248,1,A,1,10455.1,283939
1179,60,-0.026,1,B,1,10457.1,283999
1180,300,-28.909,0,A,1,10467.6,284299
1181,56,1.006,1,B,1,10469.6,284355
1182,31,5.221,1,A,1,10470.8,284386
1183,61,0.972,1,B,1,10472.8,284447
1184,300,-27.611,0,A,1,10483.0,284747
1185,57,1.174,1,B,1,10485.0,284804
1186,267,-23.158,1,A,1,10494.3,285071
1187,59,0.779,1,B,1,10496.4,285130
1188,34,5.245,1,A,1,10497.6,285164
1189,56,1.449,1,B,1,10499.5,285220
1190,43,3.075,1,A,1,10501.0,285263
1191,56,1.853,1,B,1,10502.9,285319
1192,175,-10.24,1,A,1,10509.0,285494
1193,51,1.926,1,B,1,10510.8,285545
1194,51,2.564,1,A,1,10512.5,285596
1195,300,-45.653,0,B,1,10522.8,285896
1196,300,-40.147,0,A,1,10533.3,286196
1197,61,0.69,1,B,1,10535.5,286257
1198,300,-44.196,0,A,1,10545.8,286557
1199,43,3.117,1,B,1,10547.3,286600
1200,300,-34.375,0,A,1,10557.6,286900
1201,300,-27.628,0,B,1,10567.9,287200
1202,44,2.987,1,A,1,10569.5,287244
1203,58,0.46,1,B,1,10571.5,287302
1204,43,3.057,1,A,1,10572.9,287345
1205,61,0.195,1,B,1,10575.0,287406
1206,37,4.495,1,A,1,10576.4,287443
1207,235,-16.075,1,B,1,10584.6,287678
1208,235,-13.382,1,A,1,10592.8,287913
1209,57,1.087,1,B,1,10594.8,287970
1210,93,-1.883,1,A,1,10597.9,288063
1211,57,0.222,1,B,1,10599.9,288120
1212,211,-15.623,1,A,1,10607.1,288331
1213,61,0.302,1,B,1,10609.3,288392
1214,47,2.665,1,A,1,10610.9,288439
1215,56,1.794,1,B,1,10612.8,288495
1216,300,-30.515,0,A,1,10623.2,288795
