episode,steps,return,success,target,interventions_total,wallclock_s,global_step
611,300,-63.333,0,A,0,6622.9,182756
612,300,-68.521,0,A,0,6632.8,183056
613,300,-64.429,0,A,0,6642.6,183356
614,300,-67.52,0,A,0,6652.6,183656
615,300,-65.539,0,A,0,6662.5,183956
616,300,-66.928,0,A,0,6672.4,184256
617,300,-61.97,0,A,0,6682.4,184556
618,300,-60.157,0,A,0,6692.5,184856
619,300,-60.669,0,A,0,6702.3,185156
620,300,-58.191,0,A,0,6712.2,185456
621,300,-58.318,0,A,0,6722.6,185756
622,300,-60.855,0,A,0,6732.6,186056
623,300,-59.559,0,A,0,6742.7,186356
624,300,-57.034,0,A,0,6752.7,186656
625,300,-58.37,0,A,0,6762.7,186956
626,300,-58.68,0,A,0,6772.6,187256
627,300,-63.508,0,A,0,6782.6,187556
628,300,-62.164,0,A,0,6792.8,187856
629,300,-62.354,0,A,0,6802.8,188156
630,300,-62.631,0,A,0,6812.8,188456
631,300,-62.361,0,A,0,6823.0,188756
632,300,-60.888,0,A,0,6832.9,189056
633,300,-60.586,0,A,0,6843.0,189356
634,300,-60.225,0,A,0,6853.1,189656
635,300,-60.996,0,A,0,6863.3,189956
636,300,-81.124,0,A,0,6873.2,190256
637,300,-59.305,0,A,0,6883.0,190556
638,300,-72.42,0,A,0,6893.1,190856
639,300,-71.386,0,A,0,6902.9,191156
640,300,-76.789,0,A,0,6912.9,191456
641,300,-70.623,0,A,0,6922.7,191756
642,300,-67.948,0,A,0,6932.8,192056
643,300,-60.706,0,A,0,6942.6,192356
644,300,-69.87,0,A,0,6952.5,192656
645,300,-71.56,0,A,0,6962.7,192956
646,300,-60.803,0,A,0,6972.6,193256
647,300,-67.062,0,A,0,6982.5,193556
648,300,-66.381,0,A,0,6992.5,193856
649,300,-74.801,0,A,0,7002.6,194156
650,300,-75.426,0,A,0,7012.3,194456
651,300,-71.144,0,A,0,7022.3,194756
652,300,-68.103,0,A,0,7032.3,195056
653,300,-70.606,0,A,0,7042.2,195356
654,300,-66.267,0,A,0,7052.2,195656
655,300,-66.279,0,A,0,7062.3,195956
656,300,-66.404,0,A,0,7072.2,196256
657,300,-66.861,0,A,0,7082.0,196556
658,300,-66.733,0,A,0,7092.0,196856
659,300,-66.821,0,A,0,7101.9,197156
660,300,-69.844,0,A,0,7111.7,197456
661,300,-85.084,0,A,0,7121.7,197756
662,300,-84.968,0,A,0,7131.6,198056
663,300,-84.908,0,A,0,7141.7,198356
664,300,-83.793,0,A,0,7151.6,198656
665,300,-83.516,0,A,0,7161.6,198956
666,300,-82.319,0,A,0,7171.8,199256
667,300,-76.537,0,A,0,7181.8,199556
668,300,-72.246,0,A,0,7191.6,199856
669,300,-68.643,0,A,0,7249.9,200156
670,300,-66.82,0,A,0,7259.7,200456
671,300,-63.543,0,A,0,7269.5,200756
672,300,-59.835,0,A,0,7279.5,201056
673,300,-58.522,0,A,0,7289.5,201356
674,300,-58.307,0,A,0,7299.4,201656
675,300,-57.751,0,A,0,7309.3,201956
676,300,-58.019,0,A,0,7319.1,202256
677,300,-59.295,0,A,0,7329.0,202556
678,300,-58.417,0,A,0,7339.1,202856
679,300,-57.006,0,A,0,7349.1,203156
680,300,-56.42,0,A,0,7358.9,203456
681,300,-55.299,0,A,0,7368.9,203756
682,300,-51.545,0,A,0,7378.9,204056
683,300,-47.276,0,A,0,7388.8,204356
684,300,-51.276,0,A,0,7398.7,204656
685,300,-58.213,0,A,0,7408.7,204956
686,300,-64.964,0,A,0,7418.7,205256
687,300,-60.318,0,A,0,7428.7,205556
688,300,-64.361,0,A,0,7438.5,205856
689,300,-60.393,0,A,0,7448.5,206156
690,300,-67.939,0,A,0,7458.5,206456
691,300,-60.834,0,A,0,7468.6,206756
692,300,-62.69,0,A,0,7478.7,207056
693,300,-59.863,0,A,0,7488.6,207356
694,300,-60.958,0,A,0,7498.8,207656
695,300,-63.008,0,A,0,7508.7,207956
696,300,-60.232,0,A,0,7518.7,208256
697,300,-62.175,0,A,0,7528.8,208556
698,300,-67.866,0,A,0,7539.2,208856
699,300,-69.302,0,A,0,7549.1,209156
700,300,-68.317,0,A,0,7559.2,209456
701,300,-64.854,0,A,0,7569.1,209756
702,300,-65.844,0,A,0,7579.0,210056
703,300,-63.304,0,A,0,7589.2,210356
704,300,-68.382,0,A,0,7599.1,210656
705,300,-73.846,0,A,0,7609.0,210956
706,300,-75.027,0,A,0,7618.9,211256
707,300,-74.546,0,A,0,7629.0,211556
708,300,-73.62,0,A,0,7639.1,211856
709,300,-71.047,0,A,0,7649.2,212156
710,300,-70.725,0,A,0,7659.0,212456
711,300,-72.628,0,A,0,7668.9,212756
712,300,-69.41,0,A,0,7678.9,213056
713,300,-66.248,0,A,0,7689.0,213356
714,300,-64.604,0,A,0,7699.6,213656
715,300,-62.757,0,A,0,7709.3,213956
716,300,-62.364,0,A,0,7719.2,214256
717,300,-63.202,0,A,0,7729.1,214556
718,300,-61.169,0,A,0,7739.1,214856
719,300,-61.013,0,A,0,7749.1,215156
720,300,-60.828,0,A,0,7759.0,215456
721,300,-61.19,0,A,0,7769.0,215756
722,300,-61.116,0,A,0,7778.9,216056
723,300,-60.804,0,A,0,7788.9,216356
724,300,-60.297,0,A,0,7798.8,216656
725,300,-60.131,0,A,0,7808.6,216956
726,300,-60.735,0,A,0,7818.4,217256
727,300,-61.106,0,A,0,7828.4,217556
728,300,-60.41,0,A,0,7838.4,217856
729,300,-60.74,0,A,0,7848.3,218156
730,300,-59.579,0,A,0,7858.3,218456
731,300,-60.781,0,A,0,7868.9,218756
732,300,-61.164,0,A,0,7878.9,219056
733,300,-61.366,0,A,0,7888.8,219356
734,300,-60.906,0,A,0,7898.7,219656
735,300,-62.31,0,A,0,7908.6,219956
736,300,-63.42,0,A,0,7918.5,220256
737,300,-62.464,0,A,0,7928.2,220556
738,300,-61.534,0,A,0,7937.9,220856
739,300,-63.782,0,A,0,7948.0,221156
740,300,-63.502,0,A,0,7957.7,221456
741,300,-62.338,0,A,0,7967.4,221756
742,300,-62.991,0,A,0,7977.2,222056
743,300,-61.504,0,A,0,7987.3,222356
744,300,-61.969,0,A,0,7997.1,222656
745,300,-61.997,0,A,0,8007.3,222956
746,300,-62.477,0,A,0,8017.2,223256
747,300,-61.983,0,A,0,8029.3,223556
748,300,-63.412,0,A,0,8039.7,223856
749,300,-61.704,0,A,0,8049.6,224156
750,300,-62.139,0,A,0,8059.5,224456
751,300,-62.927,0,A,0,8069.5,224756
752,300,-63.052,0,A,0,8127.9,225056
753,300,-61.339,0,A,0,8137.7,225356
754,300,-61.348,0,A,0,8147.6,225656
755,300,-59.943,0,A,0,8157.4,225956
756,300,-60.96,0,A,0,8167.3,226256
757,300,-60.981,0,A,0,8177.2,226556
758,300,-61.215,0,A,0,8187.0,226856
759,300,-63.094,0,A,0,8196.9,227156
760,300,-61.107,0,A,0,8206.8,227456
761,300,-63.153,0,A,0,8216.4,227756
762,300,-67.003,0,A,0,8226.5,228056
763,300,-65.648,0,A,0,8236.4,228356
764,300,-60.505,0,A,0,8246.2,228656
765,300,-66.737,0,A,0,8256.1,228956
766,300,-66.267,0,A,0,8266.0,229256
767,300,-66.284,0,A,0,8276.1,229556
768,300,-60.23,0,A,0,8285.9,229856
769,300,-60.548,0,A,0,8296.0,230156
770,300,-59.757,0,A,0,8305.9,230456
771,300,-60.018,0,A,0,8315.7,230756
772,300,-60.528,0,A,0,8325.7,231056
773,300,-60.222,0,A,0,8335.5,231356
774,300,-62.361,0,A,0,8345.7,231656
775,300,-60.303,0,A,0,8355.4,231956
776,300,-61.57,0,A,0,8365.4,232256
777,300,-67.054,0,A,0,8375.8,232556
778,300,-59.737,0,A,0,8385.9,232856
779,300,-61.61,0,A,0,8395.8,233156
780,300,-61.883,0,A,0,8405.9,233456
781,300,-62.28,0,A,0,8415.7,233756
782,300,-61.18,0,A,0,8425.6,234056
783,300,-61.47,0,A,0,8435.5,234356
784,300,-60.896,0,A,0,8445.4,234656
785,300,-60.491,0,A,0,8455.4,234956
786,300,-60.887,0,A,0,8465.4,235256
787,300,-62.335,0,A,0,8475.2,235556
788,300,-60.839,0,A,0,8485.0,235856
789,300,-61.959,0,A,0,8494.8,236156
790,300,-63.043,0,A,0,8504.7,236456
791,300,-65.378,0,A,0,8514.7,236756
792,300,-33.251,0,A,0,8524.5,237056
793,65,2.584,1,B,0,8526.7,237121
794,300,-60.836,0,B,0,8536.6,237421
795,300,-63.735,0,B,0,8546.7,237721
796,300,-63.667,0,B,0,8556.5,238021
797,300,-62.1,0,B,0,8566.5,238321
798,300,-51.234,0,B,0,8576.3,238621
799,300,-40.689,0,B,0,8586.5,238921
800,300,-32.988,0,B,0,8596.4,239221
801,300,-28.494,0,B,0,8606.2,239521
802,300,-39.777,0,B,0,8616.2,239821
803,300,-28.551,0,B,0,8626.1,240121
804,300,-28.987,0,B,0,8636.0,240421
805,300,-32.523,0,B,0,8645.9,240721
806,300,-31.857,0,B,0,8655.8,241021
807,300,-31.403,0,B,0,8665.7,241321
808,300,-33.415,0,B,0,8675.4,241621
809,300,-34.982,0,B,0,8685.3,241921
810,300,-33.23,0,B,0,8695.2,242221
811,300,-32.867,0,B,0,8705.0,242521
812,300,-29.089,0,B,0,8715.0,242821
813,300,-27.158,0,B,0,8724.9,243121
814,300,-25.138,0,B,0,8735.3,243421
815,300,-24.472,0,B,0,8746.4,243721
816,300,-26.738,0,B,0,8756.2,244021
817,300,-27.676,0,B,0,8765.9,244321
818,300,-28.298,0,B,0,8776.1,244621
819,300,-29.044,0,B,0,8786.1,244921
820,300,-28.556,0,B,0,8795.9,245221
821,300,-29.322,0,B,0,8806.0,245521
822,300,-28.671,0,B,0,8816.0,245821
823,300,-29.135,0,B,0,8825.9,246121
824,300,-27.896,0,B,0,8835.8,246421
825,300,-29.582,0,B,0,8845.6,246721
826,300,-29.636,0,B,0,8855.3,247021
827,300,-30.064,0,B,0,8865.1,247321
828,300,-29.645,0,B,0,8875.1,247621
829,300,-29.739,0,B,0,8885.0,247921
830,300,-26.456,0,B,0,8894.6,248221
831,300,-26.039,0,B,0,8904.4,248521
832,300,-24.846,0,B,0,8914.1,248821
833,300,-22.272,0,B,0,8924.0,249121
834,300,-22.917,0,B,0,8934.0,249421
835,300,-21.045,0,B,0,8943.9,249721
836,300,-22.425,0,B,0,8995.2,250021
837,300,-22.336,0,B,0,9005.0,250321
838,300,-22.748,0,B,0,9014.8,250621
839,300,-21.794,0,B,0,9024.6,250921
840,300,-20.407,0,B,0,9034.4,251221
841,300,-21.018,0,B,0,9044.3,251521
842,300,-21.005,0,B,0,9054.1,251821
843,300,-21.766,0,B,0,9064.1,252121
844,300,-19.806,0,B,0,9073.9,252421
845,300,-19.384,0,B,0,9083.7,252721
846,300,-20.546,0,B,0,9093.6,253021
847,300,-20.198,0,B,0,9103.4,253321
848,300,-22.93,0,B,0,9113.0,253621
849,300,-21.774,0,B,0,9122.9,253921
850,300,-24.712,0,B,0,9132.7,254221
851,300,-23.061,0,B,0,9142.7,254521
852,300,-23.815,0,B,0,9152.6,254821
853,300,-23.887,0,B,0,9162.7,255121
854,300,-23.883,0,B,0,9172.6,255421
855,300,-19.817,0,B,0,9182.3,255721
856,300,-21.383,0,B,0,9192.2,256021
857,300,-23.061,0,B,0,9202.0,256321
858,300,-24.206,0,B,0,9211.8,256621
859,300,-26.066,0,B,0,9221.6,256921
860,300,-35.513,0,B,0,9231.4,257221
861,300,-30.162,0,B,0,9241.2,257521
862,300,-25.494,0,B,0,9250.9,257821
863,300,-28.19,0,B,0,9260.6,258121
864,300,-29.138,0,B,0,9270.6,258421
865,300,-30.589,0,B,0,9280.6,258721
866,300,-29.37,0,B,0,9290.5,259021
867,300,-29.254,0,B,0,9300.4,259321
868,300,-29.496,0,B,0,9310.1,259621
869,300,-28.166,0,B,0,9319.9,259921
870,300,-26.209,0,B,0,9329.6,260221
871,300,-26.69,0,B,0,9339.5,260521
872,300,-28.209,0,B,0,9349.4,260821
873,300,-28.12,0,B,0,9359.1,261121
874,300,-29.286,0,B,0,9369.0,261421
875,300,-27.314,0,B,0,9379.0,261721
876,300,-31.458,0,B,0,9388.9,262021
877,300,-29.423,0,B,0,9398.7,262321
878,300,-31.994,0,B,0,9408.6,262621
879,300,-32.823,0,B,0,9418.4,262921
880,300,-32.662,0,B,0,9428.2,263221
881,300,-33.911,0,B,0,9437.9,263521
882,300,-35.41,0,B,0,9447.7,263821
883,300,-39.011,0,B,0,9457.5,264121
884,300,-41.447,0,B,0,9467.3,264421
885,300,-31.153,0,B,0,9477.2,264721
886,300,-34.161,0,B,0,9487.4,265021
887,300,-35.553,0,B,0,9503.8,265321
888,300,-28.299,0,B,0,9517.2,265621
889,300,-39.211,0,B,0,9529.3,265921
890,300,-34.972,0,B,0,9539.6,266221
891,300,-36.682,0,B,0,9549.9,266521
892,300,-20.477,0,B,0,9560.1,266821
893,300,-18.237,0,B,0,9571.6,267121
894,300,-16.263,0,B,0,9581.7,267421
895,300,-16.75,0,B,0,9592.0,267721
896,300,-18.675,0,B,0,9602.2,268021
897,300,-18.47,0,B,0,9612.5,268321
898,300,-18.442,0,B,0,9622.7,268621
899,300,-18.922,0,B,0,9632.9,268921
900,300,-18.848,0,B,0,9643.0,269221
901,300,-19.752,0,B,0,9653.3,269521
902,300,-21.057,0,B,0,9663.5,269821
903,300,-22.351,0,B,0,9673.7,270121
904,300,-22.079,0,B,0,9684.0,270421
905,300,-22.044,0,B,0,9694.3,270721
906,300,-21.481,0,B,0,9704.6,271021
907,300,-21.409,0,B,0,9714.8,271321
908,300,-20.339,0,B,0,9724.9,271621
909,300,-20.124,0,B,0,9735.1,271921
910,300,-19.622,0,B,0,9745.5,272221
911,300,-19.487,0,B,0,9755.8,272521
912,300,-18.787,0,B,0,9766.1,272821
913,300,-20.197,0,B,0,9776.4,273121
914,300,-19.826,0,B,0,9786.6,273421
915,300,-21.938,0,B,0,9797.7,273721
916,300,-22.56,0,B,0,9808.8,274021
917,300,-22.047,0,B,0,9819.2,274321
918,300,-23.733,0,B,0,9829.1,274621
919,300,-23.592,0,B,0,9838.9,274921
920,300,-23.885,0,B,0,9898.4,275221
921,300,-23.294,0,B,0,9908.3,275521
922,300,-24.102,0,B,0,9918.1,275821
923,300,-22.811,0,B,0,9928.2,276121
924,300,-22.106,0,B,0,9938.6,276421
925,300,-20.24,0,B,0,9948.8,276721
926,300,-20.966,0,B,0,9958.6,277021
927,300,-18.272,0,B,0,9968.4,277321
928,300,-18.692,0,B,0,9978.3,277621
929,300,-17.112,0,B,0,9988.2,277921
930,300,-18.394,0,B,0,9998.3,278221
931,300,-16.917,0,B,0,10008.1,278521
932,300,-18.003,0,B,0,10017.9,278821
933,300,-17.187,0,B,0,10027.7,279121
934,300,-18.534,0,B,0,10037.6,279421
935,300,-18.521,0,B,0,10047.6,279721
936,300,-18.396,0,B,0,10057.4,280021
937,300,-19.215,0,B,0,10067.5,280321
938,300,-18.916,0,B,0,10077.3,280621
939,300,-18.223,0,B,0,10087.1,280921
940,300,-17.64,0,B,0,10096.8,281221
941,300,-18.533,0,B,0,10106.6,281521
942,300,-18.192,0,B,0,10116.5,281821
943,300,-19.493,0,B,0,10126.3,282121
944,300,-18.997,0,B,0,10136.1,282421
945,300,-18.474,0,B,0,10145.9,282721
946,300,-18.464,0,B,0,10155.8,283021
947,300,-20.944,0,B,0,10165.7,283321
948,300,-31.589,0,B,0,10175.5,283621
949,300,-44.373,0,B,0,10185.4,283921
950,55,2.869,1,A,0,10187.2,283976
951,300,-51.016,0,A,0,10197.8,284276
952,300,-51.802,0,A,0,10207.7,284576
953,300,-56.41,0,A,0,10217.6,284876
954,300,-41.899,0,A,0,10227.6,285176
955,300,-40.765,0,A,0,10237.8,285476
956,300,-36.141,0,A,0,10247.6,285776
957,300,-36.866,0,A,0,10257.5,286076
958,300,-36.725,0,A,0,10267.3,286376
959,300,-36.519,0,A,0,10277.0,286676
960,300,-35.901,0,A,0,10286.7,286976
961,300,-33.799,0,A,0,10296.5,287276
962,300,-35.347,0,A,0,10306.4,287576
963,300,-37.605,0,A,0,10316.2,287876
964,68,0.026,1,B,0,10318.5,287944
965,300,-42.24,0,B,0,10328.4,288244
966,300,-43.229,0,B,0,10338.2,288544
967,300,-44.156,0,B,0,10348.2,288844
968,300,-44.418,0,B,0,10358.1,289144
969,300,-45.503,0,B,0,10367.8,289444
970,300,-45.185,0,B,0,10377.8,289744
971,300,-47.078,0,B,0,10387.6,290044
972,300,-46.968,0,B,0,10397.2,290344
973,300,-48.081,0,B,0,10407.0,290644
974,300,-47.958,0,B,0,10416.7,290944
975,300,-47.658,0,B,0,10426.7,291244
976,300,-47.902,0,B,0,10436.6,291544
977,300,-48.288,0,B,0,10446.4,291844
978,300,-46.549,0,B,0,10456.1,292144
979,300,-46.188,0,B,0,10466.1,292444
980,300,-43.763,0,B,0,10476.0,292744
981,300,-45.576,0,B,0,10485.9,293044
982,300,-42.025,0,B,0,10495.6,293344
983,300,-43.496,0,B,0,10505.4,293644
984,300,-43.167,0,B,0,10515.2,293944
985,300,-43.548,0,B,0,10525.1,294244
986,300,-43.633,0,B,0,10534.9,294544
987,300,-41.952,0,B,0,10544.7,294844
988,300,-41.898,0,B,0,10554.7,295144
989,300,-41.953,0,B,0,10564.2,295444
990,300,-42.156,0,B,0,10574.2,295744
991,300,-42.09,0,B,0,10584.0,296044
992,300,-42.211,0,B,0,10593.7,296344
993,300,-43.185,0,B,0,10603.6,296644
994,300,-42.323,0,B,0,10613.5,296944
995,300,-43.497,0,B,0,10623.3,297244
996,300,-43.887,0,B,0,10632.9,297544
997,300,-45.242,0,B,0,10642.7,297844
998,300,-44.245,0,B,0,10652.7,298144
999,300,-44.837,0,B,0,10662.4,298444
1000,300,-43.14,0,B,0,10672.1,298744
1001,300,-43.346,0,B,0,10681.9,299044
1002,300,-42.786,0,B,0,10691.8,299344
1003,300,-42.52,0,B,0,10701.6,299644
1004,300,-42.153,0,B,0,10711.5,299944
