episode,steps,return,success,target,interventions_total,wallclock_s,global_step
615,30,5.695,1,B,0,3174.4,147291
616,300,-59.72,0,A,0,3181.7,147591
617,300,-37.559,0,B,0,3188.4,147891
618,300,-49.426,0,A,0,3195.1,148191
619,39,5.231,1,B,0,3196.0,148230
620,78,-3.554,1,A,0,3197.7,148308
621,300,-29.234,0,B,0,3204.4,148608
622,300,-35.794,0,A,0,3211.0,148908
623,42,4.349,1,B,0,3212.0,148950
624,46,2.794,1,A,0,3213.0,148996
625,300,-26.324,0,B,0,3219.6,149296
626,122,-6.98,1,A,0,3222.3,149418
627,300,-27.68,0,B,0,3229.0,149718
628,300,-39.817,0,A,0,3254.3,150018
629,300,-57.322,0,B,0,3261.0,150318
630,300,-60.46,0,A,0,3267.6,150618
631,300,-30.584,0,B,0,3274.2,150918
632,300,-44.523,0,A,0,3280.9,151218
633,27,6.304,1,B,0,3281.5,151245
634,202,-9.867,1,A,0,3286.0,151447
635,62,3.02,1,B,0,3287.4,151509
636,300,-55.238,0,A,0,3294.1,151809
637,41,5.732,1,B,0,3295.2,151850
638,40,4.614,1,A,0,3296.2,151890
639,41,5.101,1,B,0,3297.4,151931
640,55,3.618,1,A,0,3298.9,151986
641,265,-28.596,1,B,0,3305.1,152251
642,300,-40.852,0,A,0,3311.7,152551
643,300,-54.712,0,B,0,3318.5,152851
644,41,3.731,1,A,0,3319.4,152892
645,41,5.1,1,B,0,3320.3,152933
646,300,-42.052,0,A,0,3326.9,153233
647,41,5.767,1,B,0,3327.8,153274
648,300,-38.064,0,A,0,3334.6,153574
649,29,6.469,1,B,0,3335.2,153603
650,300,-57.312,0,A,0,3341.9,153903
651,300,-30.582,0,B,0,3348.6,154203
652,51,2.001,1,A,0,3349.7,154254
653,300,-30.099,0,B,0,3356.7,154554
654,41,3.667,1,A,0,3357.7,154595
655,300,-31.799,0,B,0,3364.7,154895
656,300,-31.324,0,A,0,3371.4,155195
657,30,5.98,1,B,0,3372.0,155225
658,38,4.032,1,A,0,3372.9,155263
659,42,4.675,1,B,0,3373.9,155305
660,300,-32.258,0,A,0,3380.5,155605
661,40,5.239,1,B,0,3381.4,155645
662,48,3.35,1,A,0,3382.5,155693
663,43,4.795,1,B,0,3383.4,155736
664,300,-47.482,0,A,0,3390.0,156036
665,40,5.308,1,B,0,3390.9,156076
666,300,-50.964,0,A,0,3397.5,156376
667,192,-21.075,1,B,0,3401.8,156568
668,112,-2.651,1,A,0,3404.3,156680
669,300,-29.525,0,B,0,3411.0,156980
670,39,4.788,1,A,0,3411.8,157019
671,45,5.07,1,B,0,3412.9,157064
672,146,-8.989,1,A,0,3416.5,157210
673,39,5.593,1,B,0,3417.4,157249
674,56,1.601,1,A,0,3418.8,157305
675,41,5.71,1,B,0,3419.9,157346
676,300,-35.959,0,A,0,3427.3,157646
677,300,-29.393,0,B,0,3434.0,157946
678,144,-10.793,1,A,0,3437.2,158090
679,37,5.192,1,B,0,3438.1,158127
680,44,3.804,1,A,0,3439.0,158171
681,38,5.541,1,B,0,3439.9,158209
682,54,2.567,1,A,0,3441.0,158263
683,37,6.136,1,B,0,3441.9,158300
684,38,5.252,1,A,0,3442.7,158338
685,32,5.868,1,B,0,3443.4,158370
686,300,-39.227,0,A,0,3450.1,158670
687,39,5.676,1,B,0,3451.0,158709
688,45,3.651,1,A,0,3452.0,158754
689,300,-30.308,0,B,0,3458.7,159054
690,194,-13.18,1,A,0,3463.0,159248
691,300,-54.899,0,B,0,3469.6,159548
692,300,-41.81,0,A,0,3476.6,159848
693,40,5.942,1,B,0,3477.6,159888
694,34,5.09,1,A,0,3478.4,159922
695,42,4.988,1,B,0,3479.5,159964
696,42,4.833,1,A,0,3480.5,160006
697,300,-59.512,0,B,0,3487.2,160306
698,118,-9.962,1,A,0,3489.8,160424
699,42,5.201,1,B,0,3490.7,160466
700,300,-59.171,0,A,0,3497.4,160766
701,300,-43.871,0,B,0,3504.2,161066
702,48,3.798,1,A,0,3505.3,161114
703,43,4.292,1,B,0,3506.2,161157
704,196,-15.189,1,A,0,3510.6,161353
705,121,-2.083,1,B,0,3513.3,161474
706,142,-14.642,1,A,0,3516.5,161616
707,101,1.498,1,B,0,3518.8,161717
708,300,-26.878,0,A,0,3525.5,162017
709,47,5.192,1,B,0,3526.6,162064
710,33,5.25,1,A,0,3527.3,162097
711,40,5.345,1,B,0,3528.3,162137
712,113,-8.887,1,A,0,3530.7,162250
713,29,6.325,1,B,0,3531.4,162279
714,300,-38.929,0,A,0,3538.9,162579
715,44,4.136,1,B,0,3540.1,162623
716,111,-4.493,1,A,0,3542.9,162734
717,48,5.047,1,B,0,3544.0,162782
718,42,3.737,1,A,0,3545.0,162824
719,35,6.319,1,B,0,3545.8,162859
720,85,-0.39,1,A,0,3547.7,162944
721,41,5.9,1,B,0,3548.7,162985
722,300,-33.682,0,A,0,3555.4,163285
723,40,5.471,1,B,0,3556.3,163325
724,138,-3.507,1,A,0,3559.4,163463
725,155,-12.491,1,B,0,3562.8,163618
726,61,-0.875,1,A,0,3564.2,163679
727,47,5.005,1,B,0,3565.3,163726
728,37,4.806,1,A,0,3566.1,163763
729,300,-26.588,0,B,0,3572.9,164063
730,43,3.47,1,A,0,3573.8,164106
731,177,-12.715,1,B,0,3577.8,164283
732,42,2.65,1,A,0,3578.8,164325
733,212,-21.864,1,B,0,3583.4,164537
734,165,-19.369,1,A,0,3587.1,164702
735,51,3.721,1,B,0,3588.2,164753
736,300,-28.499,0,A,0,3595.0,165053
737,161,-2.189,1,B,0,3599.8,165214
738,129,-10.516,1,A,0,3603.1,165343
739,300,-29.228,0,B,0,3609.8,165643
740,72,-1.834,1,A,0,3611.4,165715
741,183,-14.061,1,B,0,3615.5,165898
742,96,-1.257,1,A,0,3617.6,165994
743,161,-4.241,1,B,0,3621.3,166155
744,92,-3.835,1,A,0,3623.3,166247
745,82,1.309,1,B,0,3625.2,166329
746,37,5.401,1,A,0,3626.0,166366
747,290,-22.988,1,B,0,3632.5,166656
748,300,-25.537,0,A,0,3639.3,166956
749,29,6.393,1,B,0,3640.0,166985
750,31,5.725,1,A,0,3640.7,167016
751,79,-0.341,1,B,0,3642.4,167095
752,162,-6.028,1,A,0,3646.1,167257
753,249,-22.794,1,B,0,3651.7,167506
754,300,-57.399,0,A,0,3659.1,167806
755,41,5.27,1,B,0,3660.1,167847
756,34,5.676,1,A,0,3661.0,167881
757,33,5.952,1,B,0,3661.7,167914
758,55,3.714,1,A,0,3662.9,167969
759,300,-62.953,0,B,0,3669.6,168269
760,63,2.185,1,A,0,3671.0,168332
761,43,4.768,1,B,0,3672.0,168375
762,300,-46.034,0,A,0,3678.7,168675
763,66,3.03,1,B,0,3680.2,168741
764,205,-13.847,1,A,0,3684.9,168946
765,46,4.507,1,B,0,3685.9,168992
766,35,4.275,1,A,0,3686.6,169027
767,46,4.591,1,B,0,3687.7,169073
768,49,3.758,1,A,0,3688.8,169122
769,43,5.402,1,B,0,3689.7,169165
770,300,-29.964,0,A,0,3696.5,169465
771,107,1.688,1,B,0,3698.9,169572
772,112,-5.252,1,A,0,3701.4,169684
773,43,5.313,1,B,0,3702.4,169727
774,73,-0.934,1,A,0,3704.0,169800
775,55,4.548,1,B,0,3705.2,169855
776,300,-27.825,0,A,0,3711.9,170155
777,46,5.129,1,B,0,3712.9,170201
778,300,-42.427,0,A,0,3720.2,170501
779,41,5.462,1,B,0,3721.1,170542
780,300,-25.591,0,A,0,3727.8,170842
781,300,-45.766,0,B,0,3734.5,171142
782,300,-30.529,0,A,0,3741.2,171442
783,24,6.946,1,B,0,3741.8,171466
784,59,3.048,1,A,0,3743.1,171525
785,209,-12.604,1,B,0,3747.8,171734
786,30,5.899,1,A,0,3748.4,171764
787,300,-38.522,0,B,0,3755.1,172064
788,36,4.658,1,A,0,3755.9,172100
789,240,-21.86,1,B,0,3761.2,172340
790,34,4.771,1,A,0,3762.0,172374
791,29,6.251,1,B,0,3762.6,172403
792,31,5.528,1,A,0,3763.3,172434
793,300,-51.636,0,B,0,3770.0,172734
794,31,4.987,1,A,0,3770.7,172765
795,39,5.515,1,B,0,3771.5,172804
796,300,-30.246,0,A,0,3778.6,173104
797,27,6.591,1,B,0,3779.4,173131
798,34,5.111,1,A,0,3780.2,173165
799,37,6.093,1,B,0,3781.0,173202
800,30,5.183,1,A,0,3781.6,173232
801,25,6.923,1,B,0,3782.2,173257
802,38,4.712,1,A,0,3783.1,173295
803,300,-57.298,0,B,0,3789.9,173595
804,300,-45.178,0,A,0,3796.6,173895
805,36,6.46,1,B,0,3797.4,173931
806,300,-31.683,0,A,0,3804.2,174231
807,300,-42.62,0,B,0,3810.9,174531
808,30,5.289,1,A,0,3811.5,174561
809,99,-1.274,1,B,0,3813.8,174660
810,25,6.571,1,A,0,3814.3,174685
811,35,6.399,1,B,0,3815.1,174720
812,300,-38.462,0,A,0,3836.1,175020
813,50,4.509,1,B,0,3837.5,175070
814,31,5.093,1,A,0,3838.2,175101
815,256,-25.222,1,B,0,3844.2,175357
816,300,-64.791,0,A,0,3850.9,175657
817,300,-28.657,0,B,0,3857.6,175957
818,46,2.582,1,A,0,3858.6,176003
819,190,-18.239,1,B,0,3862.9,176193
820,82,-2.319,1,A,0,3864.7,176275
821,39,5.737,1,B,0,3865.6,176314
822,300,-37.528,0,A,0,3872.2,176614
823,36,5.636,1,B,0,3873.0,176650
824,300,-47.821,0,A,0,3879.7,176950
825,41,5.861,1,B,0,3880.6,176991
826,300,-32.052,0,A,0,3887.3,177291
827,185,-18.212,1,B,0,3891.4,177476
828,300,-30.136,0,A,0,3899.1,177776
829,37,5.847,1,B,0,3900.1,177813
830,100,-1.637,1,A,0,3902.5,177913
831,141,-1.76,1,B,0,3905.7,178054
832,300,-34.006,0,A,0,3912.5,178354
833,38,6.136,1,B,0,3913.3,178392
834,300,-41.035,0,A,0,3920.0,178692
835,32,6.482,1,B,0,3920.8,178724
836,300,-45.134,0,A,0,3927.5,179024
837,42,5.027,1,B,0,3928.4,179066
838,117,-0.803,1,A,0,3931.0,179183
839,39,5.484,1,B,0,3931.8,179222
840,235,-17.944,1,A,0,3937.1,179457
841,84,1.428,1,B,0,3939.0,179541
842,116,-4.236,1,A,0,3941.5,179657
843,43,5.012,1,B,0,3942.5,179700
844,291,-13.256,1,A,0,3949.0,179991
845,268,-25.647,1,B,0,3955.2,180259
846,300,-49.614,0,A,0,3962.3,180559
847,31,5.832,1,B,0,3963.0,180590
848,68,2.011,1,A,0,3964.5,180658
849,83,-1.15,1,B,0,3966.4,180741
850,148,-9.734,1,A,0,3969.7,180889
851,35,5.719,1,B,0,3970.4,180924
852,170,-9.752,1,A,0,3974.2,181094
853,300,-32.026,0,B,0,3980.9,181394
854,87,-1.423,1,A,0,3982.8,181481
855,30,6.294,1,B,0,3983.5,181511
856,95,-5.555,1,A,0,3985.7,181606
857,47,4.904,1,B,0,3986.7,181653
858,97,-5.805,1,A,0,3988.8,181750
859,41,5.633,1,B,0,3989.8,181791
860,94,-5.456,1,A,0,3991.8,181885
861,39,5.094,1,B,0,3992.7,181924
862,44,4.493,1,A,0,3993.7,181968
863,300,-39.87,0,B,0,4000.4,182268
864,44,3.258,1,A,0,4001.4,182312
865,41,5.137,1,B,0,4002.3,182353
866,86,-3.324,1,A,0,4004.2,182439
867,34,5.51,1,B,0,4005.0,182473
868,46,3.065,1,A,0,4006.0,182519
869,75,1.911,1,B,0,4007.7,182594
870,36,4.314,1,A,0,4008.5,182630
871,30,5.963,1,B,0,4009.1,182660
872,39,4.507,1,A,0,4010.0,182699
873,26,6.956,1,B,0,4010.7,182725
874,300,-53.518,0,A,0,4017.9,183025
875,126,-3.601,1,B,0,4020.9,183151
876,102,-6.068,1,A,0,4023.3,183253
877,300,-29.745,0,B,0,4030.1,183553
878,50,3.188,1,A,0,4031.2,183603
879,34,5.262,1,B,0,4032.0,183637
880,43,4.42,1,A,0,4033.0,183680
881,41,5.023,1,B,0,4033.9,183721
882,79,1.932,1,A,0,4035.6,183800
883,29,6.469,1,B,0,4036.3,183829
884,45,4.502,1,A,0,4037.3,183874
885,252,-14.244,1,B,0,4043.0,184126
886,300,-53.052,0,A,0,4049.7,184426
887,48,4.192,1,B,0,4050.7,184474
888,300,-29.233,0,A,0,4057.4,184774
889,25,6.48,1,B,0,4058.0,184799
890,99,-8.692,1,A,0,4060.2,184898
891,82,-1.847,1,B,0,4062.0,184980
892,48,3.795,1,A,0,4063.1,185028
893,31,5.475,1,B,0,4063.8,185059
894,39,4.331,1,A,0,4064.7,185098
895,33,6.205,1,B,0,4065.4,185131
896,52,3.294,1,A,0,4066.5,185183
897,36,5.503,1,B,0,4067.3,185219
898,48,3.089,1,A,0,4068.4,185267
899,131,-7.056,1,B,0,4071.4,185398
900,48,3.836,1,A,0,4072.4,185446
901,36,5.714,1,B,0,4073.2,185482
902,51,3.122,1,A,0,4074.3,185533
903,64,3.293,1,B,0,4076.0,185597
904,49,3.245,1,A,0,4077.1,185646
905,40,5.412,1,B,0,4078.2,185686
906,45,3.434,1,A,0,4079.4,185731
907,66,3.254,1,B,0,4080.9,185797
908,120,-7.692,1,A,0,4083.8,185917
909,92,1.669,1,B,0,4085.9,186009
910,108,-2.049,1,A,0,4088.3,186117
911,42,5.513,1,B,0,4089.3,186159
912,47,3.074,1,A,0,4090.4,186206
913,43,5.421,1,B,0,4091.3,186249
914,45,3.644,1,A,0,4092.3,186294
915,41,4.93,1,B,0,4093.2,186335
916,41,3.445,1,A,0,4094.3,186376
917,300,-33.004,0,B,0,4101.0,186676
918,57,1.847,1,A,0,4102.3,186733
919,41,5.073,1,B,0,4103.2,186774
920,111,-4.164,1,A,0,4105.7,186885
921,26,6.656,1,B,0,4106.3,186911
922,96,-3.379,1,A,0,4108.4,187007
923,27,6.395,1,B,0,4109.0,187034
924,41,3.573,1,A,0,4109.8,187075
925,300,-27.788,0,B,0,4116.6,187375
926,35,4.366,1,A,0,4117.3,187410
927,40,5.314,1,B,0,4118.2,187450
928,48,3.485,1,A,0,4119.3,187498
929,28,6.317,1,B,0,4119.9,187526
930,300,-44.035,0,A,0,4126.7,187826
931,37,5.329,1,B,0,4127.5,187863
932,45,3.234,1,A,0,4128.5,187908
933,40,5.202,1,B,0,4129.4,187948
934,300,-55.449,0,A,0,4136.4,188248
935,53,4.115,1,B,0,4137.6,188301
936,99,-1.492,1,A,0,4140.1,188400
937,300,-36.65,0,B,0,4146.8,188700
938,38,4.068,1,A,0,4147.7,188738
939,39,5.527,1,B,0,4148.6,188777
940,37,5.341,1,A,0,4149.4,188814
941,27,6.314,1,B,0,4150.0,188841
942,34,5.751,1,A,0,4150.8,188875
943,300,-32.726,0,B,0,4157.5,189175
944,29,6.139,1,A,0,4158.1,189204
945,300,-28.133,0,B,0,4164.8,189504
946,38,4.488,1,A,0,4165.6,189542
947,41,4.942,1,B,0,4166.6,189583
948,106,-5.233,1,A,0,4168.9,189689
949,37,5.444,1,B,0,4169.8,189726
950,38,4.422,1,A,0,4170.6,189764
951,44,5.023,1,B,0,4171.6,189808
952,33,5.043,1,A,0,4172.3,189841
953,44,4.854,1,B,0,4173.3,189885
954,134,-3.641,1,A,0,4176.3,190019
955,300,-25.606,0,B,0,4183.0,190319
956,38,4.621,1,A,0,4183.9,190357
957,40,4.996,1,B,0,4184.8,190397
958,162,-12.555,1,A,0,4188.3,190559
959,39,5.458,1,B,0,4189.2,190598
960,42,3.751,1,A,0,4190.2,190640
961,48,4.841,1,B,0,4191.2,190688
962,29,5.899,1,A,0,4191.9,190717
963,111,-5.804,1,B,0,4194.4,190828
964,104,-1.065,1,A,0,4197.0,190932
965,300,-38.981,0,B,0,4204.0,191232
966,44,3.788,1,A,0,4205.0,191276
967,43,4.892,1,B,0,4206.0,191319
968,143,-13.871,1,A,0,4209.3,191462
969,34,6.063,1,B,0,4210.0,191496
970,33,4.734,1,A,0,4210.8,191529
971,38,5.931,1,B,0,4211.6,191567
972,109,-1.0,1,A,0,4214.1,191676
973,42,5.469,1,B,0,4215.0,191718
974,98,-1.179,1,A,0,4217.2,191816
975,300,-57.293,0,B,0,4223.8,192116
976,41,4.098,1,A,0,4224.7,192157
977,39,5.107,1,B,0,4225.6,192196
978,300,-31.44,0,A,0,4232.3,192496
979,36,5.566,1,B,0,4233.1,192532
980,40,3.477,1,A,0,4234.0,192572
981,81,-0.999,1,B,0,4235.8,192653
982,94,-5.485,1,A,0,4237.9,192747
983,271,-13.006,1,B,0,4244.0,193018
984,109,-0.125,1,A,0,4246.5,193127
985,41,4.933,1,B,0,4247.4,193168
986,41,4.347,1,A,0,4248.3,193209
987,42,5.248,1,B,0,4249.3,193251
988,35,5.437,1,A,0,4250.1,193286
989,90,2.401,1,B,0,4252.1,193376
990,33,4.895,1,A,0,4252.8,193409
991,300,-32.843,0,B,0,4260.0,193709
992,42,4.565,1,A,0,4261.0,193751
993,30,5.751,1,B,0,4261.7,193781
994,45,3.939,1,A,0,4262.7,193826
995,40,5.563,1,B,0,4263.6,193866
996,219,-21.298,1,A,0,4268.5,194085
997,39,5.286,1,B,0,4269.4,194124
998,207,-12.963,1,A,0,4274.0,194331
999,218,-25.972,1,B,0,4278.8,194549
1000,33,5.041,1,A,0,4279.5,194582
1001,124,0.37,1,B,0,4282.3,194706
1002,31,5.305,1,A,0,4283.0,194737
1003,260,-30.988,1,B,0,4288.8,194997
1004,31,5.598,1,A,0,4289.5,195028
1005,40,5.241,1,B,0,4290.3,195068
1006,104,-2.816,1,A,0,4292.7,195172
1007,41,4.545,1,B,0,4293.6,195213
1008,42,4.262,1,A,0,4294.6,195255
1009,36,5.222,1,B,0,4295.4,195291
1010,107,-7.214,1,A,0,4297.7,195398
1011,43,5.366,1,B,0,4298.7,195441
1012,68,-1.252,1,A,0,4300.2,195509
1013,29,6.12,1,B,0,4300.8,195538
1014,300,-46.222,0,A,0,4307.5,195838
1015,39,5.477,1,B,0,4308.4,195877
1016,76,-1.302,1,A,0,4310.1,195953
1017,51,4.012,1,B,0,4311.2,196004
1018,29,6.003,1,A,0,4311.9,196033
1019,42,5.033,1,B,0,4312.8,196075
1020,42,3.777,1,A,0,4313.8,196117
1021,45,4.637,1,B,0,4314.8,196162
1022,33,5.669,1,A,0,4315.8,196195
1023,157,-0.247,1,B,0,4319.5,196352
1024,195,-8.933,1,A,0,4324.0,196547
1025,48,4.584,1,B,0,4325.1,196595
1026,277,-15.912,1,A,0,4331.3,196872
1027,114,-1.987,1,B,0,4333.8,196986
1028,37,4.68,1,A,0,4334.7,197023
1029,120,-0.311,1,B,0,4337.4,197143
1030,33,5.084,1,A,0,4338.1,197176
1031,88,1.187,1,B,0,4340.0,197264
1032,44,4.592,1,A,0,4341.0,197308
1033,36,6.028,1,B,0,4341.8,197344
1034,44,4.696,1,A,0,4342.8,197388
1035,179,-3.735,1,B,0,4346.8,197567
1036,37,5.413,1,A,0,4347.6,197604
1037,41,5.798,1,B,0,4348.5,197645
1038,36,4.997,1,A,0,4349.4,197681
1039,44,4.704,1,B,0,4350.4,197725
1040,94,0.443,1,A,0,4352.6,197819
1041,41,4.854,1,B,0,4353.5,197860
1042,96,-2.007,1,A,0,4355.6,197956
1043,37,5.712,1,B,0,4356.4,197993
1044,28,5.779,1,A,0,4357.1,198021
1045,51,3.262,1,B,0,4358.2,198072
1046,85,-0.829,1,A,0,4360.1,198157
1047,42,5.425,1,B,0,4361.0,198199
1048,94,-1.443,1,A,0,4363.1,198293
1049,61,4.166,1,B,0,4364.5,198354
1050,300,-25.213,0,A,0,4371.2,198654
1051,42,5.153,1,B,0,4372.1,198696
1052,53,0.719,1,A,0,4373.3,198749
1053,67,2.68,1,B,0,4374.7,198816
1054,35,5.212,1,A,0,4375.7,198851
1055,31,5.642,1,B,0,4376.6,198882
1056,33,5.957,1,A,0,4377.4,198915
1057,33,5.272,1,B,0,4378.1,198948
1058,300,-38.992,0,A,0,4385.3,199248
1059,42,4.895,1,B,0,4386.2,199290
1060,37,5.183,1,A,0,4387.0,199327
1061,27,6.152,1,B,0,4387.6,199354
1062,188,-12.087,1,A,0,4391.9,199542
1063,41,5.369,1,B,0,4392.9,199583
1064,100,-1.146,1,A,0,4395.2,199683
1065,28,5.794,1,B,0,4395.9,199711
1066,46,4.33,1,A,0,4396.9,199757
1067,300,-19.504,0,B,0,4415.2,200057
1068,113,-2.336,1,A,0,4417.7,200170
1069,289,-34.204,1,B,0,4424.1,200459
1070,116,-2.502,1,A,0,4426.6,200575
1071,300,-38.597,0,B,0,4433.2,200875
1072,36,5.097,1,A,0,4434.0,200911
1073,48,4.869,1,B,0,4435.2,200959
1074,81,-1.152,1,A,0,4437.3,201040
1075,41,5.828,1,B,0,4438.3,201081
1076,96,-4.761,1,A,0,4440.7,201177
1077,44,4.834,1,B,0,4441.7,201221
1078,77,-0.327,1,A,0,4443.4,201298
1079,45,4.272,1,B,0,4444.4,201343
1080,214,-13.212,1,A,0,4449.1,201557
1081,300,-51.555,0,B,0,4455.7,201857
1082,40,5.319,1,A,0,4456.6,201897
1083,236,-15.289,1,B,0,4461.9,202133
1084,115,-4.476,1,A,0,4464.4,202248
1085,37,5.508,1,B,0,4465.2,202285
1086,42,4.469,1,A,0,4466.2,202327
1087,50,4.495,1,B,0,4467.3,202377
1088,300,-50.322,0,A,0,4473.9,202677
1089,284,-26.742,1,B,0,4480.2,202961
1090,300,-72.737,0,A,0,4486.7,203261
1091,40,5.772,1,B,0,4487.6,203301
1092,300,-48.634,0,A,0,4494.3,203601
1093,38,5.94,1,B,0,4495.3,203639
1094,41,4.443,1,A,0,4496.3,203680
1095,60,3.658,1,B,0,4497.8,203740
1096,29,6.27,1,A,0,4498.5,203769
1097,300,-48.82,0,B,0,4505.3,204069
1098,41,4.125,1,A,0,4506.2,204110
1099,39,5.562,1,B,0,4507.1,204149
1100,40,4.153,1,A,0,4507.9,204189
1101,102,-0.636,1,B,0,4510.2,204291
1102,28,6.107,1,A,0,4510.8,204319
1103,300,-28.239,0,B,0,4517.6,204619
1104,44,4.809,1,A,0,4518.5,204663
1105,40,5.496,1,B,0,4519.5,204703
1106,38,4.951,1,A,0,4520.3,204741
1107,40,5.654,1,B,0,4521.2,204781
1108,38,4.43,1,A,0,4522.0,204819
1109,269,-22.706,1,B,0,4528.0,205088
1110,92,-3.6,1,A,0,4530.0,205180
1111,48,4.593,1,B,0,4531.0,205228
1112,98,-4.251,1,A,0,4533.2,205326
1113,57,3.714,1,B,0,4534.5,205383
1114,224,-10.861,1,A,0,4539.5,205607
1115,300,-49.408,0,B,0,4546.1,205907
1116,36,4.763,1,A,0,4546.9,205943
1117,37,5.407,1,B,0,4547.7,205980
1118,43,4.176,1,A,0,4548.7,206023
1119,43,4.666,1,B,0,4549.6,206066
1120,35,4.817,1,A,0,4550.4,206101
1121,37,5.462,1,B,0,4551.3,206138
1122,31,5.747,1,A,0,4552.0,206169
1123,77,-0.331,1,B,0,4553.7,206246
1124,36,5.103,1,A,0,4554.5,206282
1125,38,5.424,1,B,0,4555.6,206320
1126,125,-4.431,1,A,0,4558.6,206445
1127,95,1.744,1,B,0,4560.9,206540
1128,34,4.993,1,A,0,4561.7,206574
1129,30,6.104,1,B,0,4562.4,206604
1130,32,4.858,1,A,0,4563.1,206636
1131,25,6.01,1,B,0,4564.3,206661
1132,300,-47.191,0,A,0,4570.9,206961
1133,40,5.118,1,B,0,4571.8,207001
1134,38,3.789,1,A,0,4572.6,207039
1135,26,6.033,1,B,0,4573.2,207065
1136,38,5.274,1,A,0,4574.1,207103
1137,31,6.054,1,B,0,4574.8,207134
1138,30,5.72,1,A,0,4575.4,207164
1139,54,4.387,1,B,0,4576.6,207218
1140,125,-8.063,1,A,0,4579.4,207343
1141,58,3.749,1,B,0,4580.7,207401
1142,166,-13.023,1,A,0,4584.4,207567
1143,300,-35.316,0,B,0,4591.0,207867
1144,116,-1.27,1,A,0,4593.6,207983
1145,300,-52.394,0,B,0,4600.4,208283
1146,92,-1.119,1,A,0,4602.4,208375
1147,114,-1.629,1,B,0,4605.0,208489
1148,83,-4.283,1,A,0,4606.8,208572
1149,35,5.265,1,B,0,4607.6,208607
1150,27,6.082,1,A,0,4608.2,208634
1151,49,4.076,1,B,0,4609.3,208683
1152,87,-0.447,1,A,0,4611.2,208770
1153,53,4.582,1,B,0,4612.4,208823
1154,34,5.662,1,A,0,4613.2,208857
1155,31,5.686,1,B,0,4613.9,208888
1156,32,5.84,1,A,0,4614.6,208920
1157,68,2.717,1,B,0,4616.3,208988
1158,28,5.729,1,A,0,4617.0,209016
1159,34,5.753,1,B,0,4617.9,209050
1160,34,5.388,1,A,0,4618.7,209084
1161,38,5.677,1,B,0,4619.7,209122
1162,30,5.823,1,A,0,4620.3,209152
1163,33,5.928,1,B,0,4621.1,209185
1164,72,-1.115,1,A,0,4622.7,209257
1165,84,-1.308,1,B,0,4624.6,209341
1166,32,5.824,1,A,0,4625.3,209373
1167,39,5.655,1,B,0,4626.2,209412
1168,80,-0.391,1,A,0,4627.9,209492
1169,42,4.76,1,B,0,4628.9,209534
1170,28,6.274,1,A,0,4629.5,209562
1171,39,5.621,1,B,0,4630.4,209601
1172,39,4.956,1,A,0,4631.2,209640
1173,50,4.682,1,B,0,4632.3,209690
1174,41,4.752,1,A,0,4633.3,209731
1175,43,5.584,1,B,0,4634.3,209774
1176,94,-0.726,1,A,0,4636.4,209868
1177,31,5.726,1,B,0,4637.1,209899
1178,40,4.021,1,A,0,4638.0,209939
1179,300,-49.222,0,B,0,4644.7,210239
1180,56,3.622,1,A,0,4645.9,210295
1181,28,6.366,1,B,0,4646.5,210323
1182,38,4.924,1,A,0,4647.4,210361
1183,115,-2.988,1,B,0,4649.9,210476
1184,64,-0.459,1,A,0,4651.3,210540
1185,43,5.716,1,B,0,4652.3,210583
1186,37,4.498,1,A,0,4653.1,210620
1187,38,5.627,1,B,0,4654.0,210658
1188,83,-2.114,1,A,0,4655.8,210741
1189,126,-7.521,1,B,0,4658.6,210867
1190,27,6.168,1,A,0,4659.2,210894
1191,30,6.144,1,B,0,4659.9,210924
1192,147,-13.017,1,A,0,4663.1,211071
1193,28,6.363,1,B,0,4663.7,211099
1194,36,5.467,1,A,0,4664.5,211135
1195,42,5.044,1,B,0,4665.5,211177
1196,28,5.99,1,A,0,4666.1,211205
1197,45,5.246,1,B,0,4667.2,211250
1198,96,-3.258,1,A,0,4669.4,211346
1199,39,5.803,1,B,0,4670.2,211385
1200,30,5.938,1,A,0,4670.9,211415
1201,38,5.789,1,B,0,4671.7,211453
1202,300,-46.624,0,A,0,4679.0,211753
1203,43,5.52,1,B,0,4680.1,211796
1204,40,4.388,1,A,0,4681.2,211836
1205,37,5.833,1,B,0,4682.0,211873
1206,78,0.524,1,A,0,4683.8,211951
1207,35,5.841,1,B,0,4684.8,211986
1208,33,5.317,1,A,0,4685.5,212019
1209,38,5.307,1,B,0,4686.2,212057
1210,36,5.034,1,A,0,4687.2,212093
1211,39,5.427,1,B,0,4688.0,212132
1212,38,5.109,1,A,0,4688.7,212170
1213,300,-25.514,0,B,0,4696.1,212470
1214,38,5.14,1,A,0,4697.3,212508
1215,300,-46.692,0,B,0,4703.0,212808
1216,78,-2.564,1,A,0,4704.3,212886
1217,50,4.647,1,B,0,4705.2,212936
1218,100,-6.538,1,A,0,4706.9,213036
1219,31,5.933,1,B,0,4707.5,213067
1220,36,5.112,1,A,0,4708.2,213103
1221,35,5.927,1,B,0,4708.8,213138
1222,43,3.947,1,A,0,4709.5,213181
1223,26,6.454,1,B,0,4710.0,213207
1224,37,4.956,1,A,0,4710.6,213244
1225,30,6.036,1,B,0,4711.1,213274
1226,41,3.854,1,A,0,4711.9,213315
1227,40,5.351,1,B,0,4712.6,213355
